address,species,sidewalk_condition,location
1455 E 16 ST,GIBI,Raised,"-73.958378, 40.614258"
1455 NINE BLVD,TICO,Raised,"1.0, 1.0"
1456 E 100 ST,PLAC,Raised,"-73.888162, 40.636036"
1456 E 101 ST,PLAC,Raised,"-73.887448, 40.636496"
1456 E 12 ST,ACPL,Raised,"-73.962081, 40.613829"
1456 E 21 ST,PLAC,Raised,"-73.953828, 40.617749"
1456 E 233 ST,TI,Raised,"-73.834153, 40.889361"
1456 E 27 ST,GIBI,Raised,"-73.94765, 40.615393"
1456 E 56 ST,ACSA1,Raised,"-73.921187, 40.62009"
1456 E 66 ST,QUPA,Raised,"-73.913399, 40.619544"
1456 E 84 ST,PLAC,Raised,"-73.900208, 40.62826"
1456 E 87 ST,ACPL,Raised,"-73.898002, 40.62968"
1456 HARROD AV,PLAC,Raised,"-73.874919, 40.835341"
1456 WARING AV,ULAM,Raised,"-73.844326, 40.860916"
1457 81 ST,PLAC,Raised,"-74.007508, 40.614819"
1457 E 100 ST,PLAC,Raised,"-73.888162, 40.636036"
1457 E 19 ST,PLAC,Raised,"-73.955538, 40.614732"
1457 E 28 ST,ACPL,Raised,"-73.946728, 40.615603"
1457 E 64 ST,PLAC,Raised,"-73.91508, 40.618963"
1457 E 84 ST,PLAC,Raised,"-73.900208, 40.62826"
1457 E 87 ST,PLAC,Raised,"-73.898002, 40.62968"
1458 BRYANT AV,ULAM,Raised,"-73.887995, 40.831646"
1458 BUSHWICK AV,GLTR,Raised,"-73.907889, 40.683665"
1458 E 28 ST,ACPL,Raised,"-73.946719, 40.615554"
1458 E 66 ST,QUPA,Raised,"-73.91337, 40.619516"
1458 E 85 ST,GLTR,Raised,"-73.899419, 40.628709"
1458 E 88 ST,PLAC,Raised,"-73.897103, 40.629972"
1458 WARING AV,ULAM,Raised,"-73.844273, 40.860915"
1459 43 ST,ACPL,Raised,"-73.985123, 40.636272"
1459 E 101 ST,PLAC,Raised,"-73.887411, 40.636462"
1459 E 55 ST,ACSA1,Raised,"-73.922267, 40.621076"
1459 PELHAM BAY PARK W,GRRO,Raised,"1.0, 1.0"
146 10 ST,QUPA,Raised,"-73.993023, 40.671607"
146 3 AV,GIBI,NA,"-73.986626, 40.73405"
146 3 AV,UNKNOWN,NA,"-73.986626, 40.73405"
146 78 ST,PLAC,Raised,"-74.032811, 40.630274"
146 79 ST,ACRU,Raised,"-74.033387, 40.629618"
146 BERKELEY PL,ACPL,Raised,"-73.975719, 40.675365"
146 CHELSEA ST,LIST,Raised,"-74.244851, 40.505802"
146 DELAWARE AV,ACRU,Raised,"-74.095062, 40.591733"
146 DELAWARE AV,PRSE1,Raised,"-74.095062, 40.591733"
146 E 8 ST,PLAC,Raised,"-73.972178, 40.646664"
146 FIELDWAY AV,PLAC,Raised,"-74.140909, 40.549059"
146 FIELDWAY AV,ACPL,Raised,"-74.140909, 40.549059"
146 GETZ AV,ACSA2,NA,"-74.166021, 40.556467"
146 GETZ AV,LIST,NA,"-74.166021, 40.556467"
146 HOME PL,PLAC,NA,"-74.150167, 40.618536"
146 KIRSHON AV,QUPA,Raised,"-74.163488, 40.614559"
146 MAJOR AV,PLAC,Raised,"-74.067574, 40.599208"
146 NELSON ST,GIBI,Raised,"-73.999722, 40.676766"
146 VANBUREN ST,ACPL,Raised,"-74.093398, 40.6446"
146 WEIRFIELD ST,GLTR,Raised,"-73.91247, 40.689717"
146-001 119 AV,QUPA,Raised,"-73.79398, 40.678752"
146-001 133 AV,QUPA,Raised,"-73.792742, 40.668735"
146-001 NEGUNDO AV,ACSA1,Raised,"-73.812635, 40.750827"
146-002 115 AV,PLAC,Raised,"-73.796338, 40.68362"
146-002 116 AV,ACSA1,Raised,"-73.795482, 40.68187"
146-002 133 AV,QUPA,Raised,"-73.792725, 40.668733"
146-002 61 RD,ACSA1,Raised,"-73.823882, 40.740999"
146-002 GEORGIA RD,GLTR,Raised,"-73.816389, 40.754224"
146-002 SUTTER AV,QUPA,Raised,"-73.792052, 40.67181"
146-003 130 AV,QUPA,Raised,"-73.792406, 40.670323"
146-003 133 AV,ACPL,Raised,"-73.792725, 40.668733"
146-003 249 ST,QUPA,Raised,"-73.738193, 40.658084"
146-003 FOCH BLVD,PLAC,Raised,"-73.794585, 40.680031"
146-004 27 AV,ACSA1,Raised,"-73.821746, 40.773778"
146-007 249 ST,QUPA,Raised,"-73.738284, 40.657964"
146-007 25 RD,ACPL,Raised,"-73.821591, 40.775973"
146-007 59 AV,PLAC,Raised,"-73.822354, 40.743124"
146-007 FOCH BLVD,ACPL,Raised,"-73.794548, 40.680038"
146-009 SUTTER AV,PLAC,Raised,"-73.791999, 40.671803"
146-010 133 AV,ACRU,Raised,"-73.792655, 40.668725"
146-010 25 DR,QUPA,Raised,"-73.821557, 40.77526"
146-010 LABURNAM AV,ACPL,Raised,"-73.813404, 40.751679"
146-010A LABURNAM AV,PLAC,Raised,"1.0, 1.0"
146-011 249 ST,QUPA,Raised,"-73.738374, 40.657844"
146-011 27 AV,ACPL,Raised,"-73.821615, 40.773778"
146-011 27 AV,PLAC,Raised,"-73.821615, 40.773778"
146-011 FOCH BLVD,PLAC,Raised,"-73.794511, 40.680044"
146-013 61 RD,PLAC,Raised,"-73.823544, 40.740885"
146-013 NORTHERN BLVD,PYCA,NA,"-73.820503, 40.76501"
146-014 230 ST,ACPL,Raised,"-73.751085, 40.659421"
146-015 120 AV,QUPA,Raised,"-73.793041, 40.677124"
146-015 123 ST,ACPL,Raised,"-73.792317, 40.675548"
146-015 26 AV,PLAC,Raised,"-73.821409, 40.774505"
146-015 FOCH BLVD,PLAC,Raised,"-73.794475, 40.680051"
146-016 25 RD,ACPL,Raised,"-73.821384, 40.775973"
146-017 HAWTHORN AV,ACPL,Raised,"-73.815568, 40.753835"
146-018 61 RD,PLAC,Raised,"-73.823341, 40.740817"
146-019 120 AV,QUPA,Raised,"-73.793007, 40.677135"
146-019 120 AV,ACRU,Raised,"-73.793007, 40.677135"
146-020 115 AV,ACSA1,Raised,"-73.796182, 40.683664"
146-020 116 AV,ACPL,Raised,"-73.795325, 40.681914"
146-020 NORTHERN BLVD,PYCA,NA,"-73.820405, 40.765022"
146-021 249 ST,QUPA,Raised,"-73.738601, 40.657543"
146-021 HAWTHORN AV,ACPL,Raised,"-73.815503, 40.753873"
146-021 LABURNAM AV,ACPL,Raised,"-73.813287, 40.751737"
146-022 GEORGIA RD,ACSA1,Raised,"-73.81609, 40.754418"
146-023 25 DR,PLAC,Raised,"-73.821303, 40.77526"
146-025 20 RD,PLAC,Raised,"-73.820578, 40.781075"
146-025 JASMINE AV,ACPL,Raised,"-73.81425, 40.752868"
146-026 20 RD,PLAC,Raised,"-73.820539, 40.781072"
146-026 KALMIA AV,QUPH,Raised,"-73.813705, 40.752315"
146-029 LABURNAM AV,PLAC,Raised,"-73.813193, 40.751784"
146-029 LABURNAM AV,ACSA1,Raised,"-73.813193, 40.751784"
146-030 231 ST,ACPL,Raised,"-73.749428, 40.658626"
146-030 231 ST,ACRU,Raised,"-73.749428, 40.658626"
146-030 56 RD,QUPA,Raised,"-73.820429, 40.745657"
146-033 20 RD,PLAC,Raised,"-73.820418, 40.781062"
146-034 230 ST,ACPL,Raised,"-73.751303, 40.659083"
146-035 25 RD,ACPL,Raised,"-73.821011, 40.775973"
146-037 60 AV,TICO,Raised,"-73.822333, 40.742335"
146-038 22 AV,QUPA,Raised,"-73.820191, 40.779326"
146-039 24 AV,ACRU,Raised,"-73.820775, 40.777591"
146-039 LAKEWOOD AV,PLAC,Raised,"-73.800949, 40.69253"
146-041 REEVES AV,ACPL,Raised,"-73.82344, 40.739552"
146-042 58 RD,PLAC,Raised,"-73.821436, 40.743597"
146-043 BEECH AV,ACPS,Raised,"-73.817708, 40.757864"
146-044 59 AV,PLAC,Raised,"-73.820906, 40.742637"
146-045 24 AV,ACPS,Raised,"-73.820656, 40.777585"
146-047 REEVES AV,ACPL,Raised,"-73.823361, 40.739535"
146-049 26 AV,PLAC,Raised,"-73.820711, 40.774511"
146-049 WILLETS PT BLVD,ACSA1,Raised,"-73.820695, 40.776725"
146-051 SHORE AV,ACSA1,Raised,"-73.80134, 40.693076"
146-053 147 ST,PLAC,Raised,"-73.818533, 40.787127"
146-055 148 ST,ACPL,Raised,"-73.817451, 40.787371"
146-061 LAKEWOOD AV,ACPL,Raised,"-73.800675, 40.692913"
1460 BAY RIDGE AV,ACSA1,Raised,"-74.000353, 40.621563"
1460 DEYO ST,ACPL,Raised,"-73.84457, 40.871843"
1460 E 12 ST,TICO,Raised,"-73.962062, 40.613726"
1460 E 53 ST,TICO,Raised,"-73.924385, 40.622964"
1460 E 54 ST,PLAC,Raised,"-73.923313, 40.622081"
1460 HAMMERSLEY AV,ACPL,Raised,"-73.844748, 40.87087"
1461 BUSHWICK AV,GLTR,Raised,"-73.907866, 40.683652"
1461 E 102 ST,PLAC,Raised,"-73.886667, 40.636885"
1461 E 13 ST,ACRU,Raised,"-73.961122, 40.613798"
1461 E 19 ST,PLAC,Raised,"-73.955518, 40.614626"
1461 E 28 ST,PLAC,Raised,"-73.94671, 40.615504"
1461 E 87 ST,PLAC,Raised,"-73.897928, 40.629613"
1461 JEFFERSON AV,PLAC,Raised,"-73.908624, 40.696018"
1461 PELHAM BAY PARK W,AC,Raised,"1.0, 1.0"
1462 62 ST,GIBI,Raised,"-73.99616, 40.625503"
1462 BRYANT AV,QUPA,Raised,"-73.887924, 40.831764"
1462 E 103 ST,PLAC,Raised,"-73.885879, 40.637334"
1462 E 21 ST,PLAC,Raised,"-73.9538, 40.6176"
1462 E 27 ST,ACPL,Raised,"-73.947622, 40.615234"
1462 E 93 ST,PYCA,Raised,"-73.897344, 40.635882"
1463 E 87 ST,PLAC,Raised,"-73.89789, 40.629579"
1463 GIVAN AV,ULAM,Raised,"-73.846347, 40.874331"
1463 JEFFERSON AV,PLAC,Raised,"-73.908591, 40.696051"
1463 PELHAM BAY PARK W,PLAC,Raised,"1.0, 1.0"
1464 CROTONA AV,ULAM,Raised,"-73.901733, 40.836028"
1464 E 12 ST,ACPL,Raised,"-73.962042, 40.613623"
1464 E 53 ST,PLAC,Raised,"-73.924375, 40.622866"
1464 E 64 ST,ACSA1,Raised,"-73.915064, 40.618946"
1464 E 66 ST,QUPA,Raised,"-73.913284, 40.619432"
1464 E 85 ST,QUPA,Raised,"-73.899309, 40.628611"
1464 E 95 ST,ACSA1,Raised,"-73.895596, 40.636514"
1464 WARING AV,ULAM,Raised,"-73.844115, 40.860913"
1464 WARING AV,ACPL,Raised,"-73.844115, 40.860913"
1465 E 101 ST,PLAC,Raised,"-73.887301, 40.636363"
1465 E 102 ST,PLAC,Raised,"-73.886593, 40.636818"
1465 E 49 ST,QUPA,Raised,"-73.928554, 40.625124"
1465 E 53 ST,TICO,Raised,"-73.924369, 40.622815"
1465 E 57 ST,PLAC,Raised,"-73.91997, 40.617854"
1465 E 66 ST,SOJA,Raised,"-73.913284, 40.619432"
1465 E 94 ST,ACRU,Raised,"-73.896436, 40.636167"
1465 HAMMERSLEY AV,ACPL,Raised,"-73.844622, 40.87091"
1466 E 233 ST,TI,Raised,"-73.833912, 40.889347"
1466 E 46 ST,PLAC,Raised,"-73.931441, 40.625105"
1466 E 95 ST,ACSA1,Raised,"-73.895552, 40.636474"
1466 E 95 ST,ACPL,Raised,"-73.895552, 40.636474"
1466 JEFFERSON AV,PLAC,Raised,"-73.908549, 40.696092"
1466 WARING AV,ULAM,Raised,"-73.844063, 40.860912"
1467 E 100 ST,PLAC,Raised,"-73.887977, 40.63587"
1467 E 66 ST,SOJA,Raised,"-73.913256, 40.619404"
1467 E 87 ST,ACPL,Raised,"-73.897818, 40.629514"
1467 HAMMERSLEY AV,ULAM,Raised,"-73.844561, 40.870929"
1468 E 27 ST,ACPL,Raised,"-73.947595, 40.615077"
1468 E 49 ST,QUPA,Raised,"-73.928557, 40.625154"
1468 E 53 ST,PLAC,Raised,"-73.924364, 40.622765"
1468 E 57 ST,ACPL,Raised,"-73.91996, 40.617761"
1468 E 88 ST,ACRU,Raised,"-73.896891, 40.629782"
1468 JEFFERSON AV,PLAC,Raised,"-73.908515, 40.696126"
1468 WARING AV,ACPL,Raised,"-73.84401, 40.860911"
1469 E 101 ST,PLAC,Raised,"-73.887227, 40.636297"
1469 E 19 ST,ACPL,Raised,"-73.955478, 40.614417"
1469 E 21 ST,TICO,Raised,"-73.953763, 40.617403"
1469 E 46 ST,ACPL,Raised,"-73.931424, 40.624946"
1469 E 59 ST,ACSA2,Raised,"-73.918086, 40.617812"
1469 E 89 ST,ACPL,Raised,"-73.896348, 40.630404"
1469 SCHNECTADY AV,ACSA1,Raised,"-73.931747, 40.636779"
147 6 AV,QUPA,Raised,"-73.976469, 40.677643"
147 70 ST,ACSA2,Raised,"-74.030653, 40.636389"
147 77 AV,ACPL,NA,"-73.888265, 40.745351"
147 81 ST,PLAC,Raised,"-74.034287, 40.62822"
147 85 ST,PLAC,Raised,"-74.03481, 40.625303"
147 BAY 7 ST,ACPL,Raised,"-74.014042, 40.609332"
147 COLON AV,ACSA1,NA,"-74.15509, 40.552779"
147 CORNELIA ST,SOJA,Raised,"-73.914653, 40.691076"
147 DELMAR AV,LIST,Raised,"-74.191603, 40.543478"
147 E 236 ST,TICO,Raised,"-73.871769, 40.897795"
147 E 47 ST,TICO,NA,"-73.973194, 40.754391"
147 EYLANDT ST,FRPE,NA,"-74.171, 40.533922"
147 FIELDWAY AV,ACPL,Raised,"-74.14097, 40.549114"
147 FREMONT AV,PLAC,NA,"-74.108504, 40.578414"
147 HAMDEN AV,ACRU,NA,"-74.104148, 40.580812"
147 HOME PL,PLAC,NA,"-74.150477, 40.618574"
147 MANN AV,QUPA,Raised,"-74.133145, 40.609526"
147 MINNA ST,PLAC,Raised,"-73.985387, 40.644867"
147 MOFFAT ST,GLTR,Raised,"-73.907091, 40.686848"
147 NORWOOD AV,QUPA,Raised,"-74.076395, 40.619579"
147 OXFORD ST,FRPE,Raised,"-73.937999, 40.579712"
147 PACIFIC ST,ACPL,Raised,"-73.994873, 40.689635"
147 REDGRAVE AV,PLAC,Raised,"-74.135337, 40.551907"
147 ROME ST,PLAC,Raised,"-74.094631, 40.601944"
147 TEHAMA ST,ACSA1,Raised,"-73.98529, 40.643304"
147 W 95 ST,OSVI,Raised,"-73.969352, 40.792747"
147 W 95 ST,UL,Raised,"-73.969352, 40.792747"
147 WALCOTT AV,ACPS,Raised,"-74.138313, 40.597407"
147 WEIRFIELD ST,GLTR,Raised,"-73.912398, 40.689791"
147 WINHAM AV,ACPA,Raised,"-74.106178, 40.563698"
147-001 17 AV,ACPL,NA,"-73.818559, 40.784513"
147-001 18 AV,QUPA,Raised,"-73.818754, 40.783086"
147-001 38 AV,ACPL,NA,"-73.81909, 40.763669"
147-001 72 DR,TICO,NA,"-73.819103, 40.725991"
147-002 115 AV,ACSA1,Raised,"-73.795461, 40.683868"
147-002 119 AV,ACPL,Raised,"-73.793061, 40.679011"
147-002 70 RD,ACPL,Raised,"-73.820756, 40.729274"
147-002 73 AV,ACPL,NA,"-73.818679, 40.725288"
147-002 FOCH BLVD,COMA,Raised,"-73.793665, 40.680192"
147-002 FOCH BLVD,PYCA,Raised,"-73.793665, 40.680192"
147-002 LINDEN BLVD,TICO,Raised,"-73.796318, 40.685618"
147-003 10 AV,QUPA,Raised,"-73.820165, 40.79131"
147-003 10 AV,ACSA1,Raised,"-73.820165, 40.79131"
147-003 130 AV,ACSA1,Raised,"-73.791519, 40.670204"
