address,species,sidewalk_condition,location
24-039 35 ST,QUPH,Raised,"-73.913977, 40.770664"
24-039 77 ST,ACPL,Raised,"-73.891557, 40.763672"
24-040 150 ST,PLAC,Raised,"-73.814878, 40.776346"
24-040 150 ST,ACPS,Raised,"-73.814878, 40.776346"
24-040 F LEWIS BLVD,QUPA,Raised,"1.0, 1.0"
24-041 85 ST,TICO,Raised,"-73.884115, 40.764298"
24-041 94 ST,ACPS,Raised,"-73.87573, 40.765303"
24-042 98 ST,GLTR,Raised,"-73.871961, 40.765661"
24-042 F LEWIS BLVD,QUPA,Raised,"1.0, 1.0"
24-044 GILMORE ST,ACPL,Raised,"-73.868974, 40.766064"
24-045 43 ST,PYCA,Raised,"-73.908638, 40.767689"
24-047 78 ST,PLAC,Raised,"-73.890635, 40.763621"
24-048 154 ST,ACSA2,Raised,"-73.809483, 40.775837"
24-051 77 ST,ACPL,Raised,"-73.891522, 40.763455"
24-051 78 ST,ACPL,Raised,"-73.89062, 40.763549"
24-052 26 ST,QUPA,Raised,"-73.91987, 40.773284"
24-054 77 ST,ACPL,Raised,"-73.89151, 40.763382"
24-055 37 ST,ULAM,Raised,"-73.914226, 40.767552"
24-055 78 ST,PLAC,Raised,"-73.890606, 40.763477"
24-058 27 ST,QUPA,Raised,"-73.919298, 40.772703"
24-060 GILMORE ST,FRPE,Raised,"-73.868755, 40.765838"
24-063 24 ST,QUPA,Raised,"-73.920978, 40.774483"
24-066 44 ST,PLAC,Raised,"-73.908143, 40.766947"
240 11 ST,PLAC,Raised,"-73.989882, 40.669224"
240 3 AV,GLTR,NA,"-73.984561, 40.73689"
240 76 ST,PLAC,Raised,"-74.029661, 40.63113"
240 77 ST,QUPA,Raised,"-74.029959, 40.630399"
240 AMBER ST,PLAC,Raised,"-74.135586, 40.568079"
240 B 136 ST,PLAC,Raised,"1.0, 1.0"
240 CARLTON AV,ACPL,Raised,"-73.972322, 40.690511"
240 COVERT ST,ACPL,Raised,"-73.90749, 40.69121"
240 E 41 ST,ULAM,NA,"-73.973681, 40.749571"
240 E 46 ST,SOJA,NA,"-73.971665, 40.752932"
240 E 47 ST,GLTR,NA,"-73.971221, 40.753542"
240 E 48 ST,PLAC,Raised,"-73.932825, 40.656299"
240 E 9 ST,ACSA2,Raised,"-73.970531, 40.642695"
240 E 90 ST,GLTR,Raised,"-73.951203, 40.780997"
240 ELVERTON AV,PLAC,Raised,"-74.154456, 40.555899"
240 FIELDWAY AV,PLAC,Raised,"1.0, 1.0"
240 GREENCROFT AV,ACPL,Raised,"-74.140258, 40.548334"
240 HILLMAN AV,ACPL,Raised,"-74.163684, 40.611215"
240 MONROE AV,ACPL,Raised,"1.0, 1.0"
240 PRESCOTT AV,ACSA1,NA,"-74.107232, 40.575992"
240 SUFFOLK AV,PLAC,Raised,"-74.127352, 40.599677"
240 WOODWARD AV,LIST,Raised,"-74.143004, 40.604824"
240 WOOLLEY AV,SOJA,NA,"-74.13924, 40.618507"
240-001 52 AV,ACPL,Raised,"-73.742442, 40.758654"
240-001 PINE ST,QURU,Raised,"1.0, 1.0"
240-003 147 RD,ACSA2,Raised,"-73.743754, 40.65614"
240-005 52 AV,ACPL,Raised,"-73.742398, 40.758755"
240-011 240 PL,ACPL,Raised,"1.0, 1.0"
240-012 147 AV,ACPL,Raised,"-73.743802, 40.657318"
240-016 147 AV,ACPL,Raised,"-73.743765, 40.657316"
240-022 51 AV,ACPL,Raised,"-73.743123, 40.76028"
240-031 DEPEW AV,ACPS,Raised,"-73.745871, 40.770069"
240-051 DEPEW AV,ACSA1,Raised,"-73.74539, 40.770103"
240-062 LANSING AV,ACSA1,Raised,"1.0, 1.0"
2401 BRIGHAM ST,PLAC,Raised,"-73.933999, 40.594494"
2401 BRONXWOOD AV,ACPS,Raised,"-73.861707, 40.861269"
2401 OCEAN PKWY,PLAC,Raised,"-73.965132, 40.591096"
2401 WARING AV,PLAC,Raised,"1.0, 1.0"
2401 YATES AV,PLAC,Raised,"-73.854907, 40.861142"
2402 Avenue S,ACPL,Raised,"-73.94844, 40.604448"
2402 PARK AVE,QUPA,NA,"1.0, 1.0"
2403 WOODHULL AV,QURU,Raised,"-73.841823, 40.860936"
2404 AV O,ACPL,Raised,"-73.950214, 40.613931"
2404 FISH AV,ULAM,Raised,"-73.847317, 40.861075"
2404 PARK AVE,QUPA,NA,"1.0, 1.0"
2404 PARK AVE,QUPA,Raised,"1.0, 1.0"
24042 HOYT AV,ACPL,Raised,"-73.923038, 40.775403"
2405 HUBBARD ST,PLAC,Raised,"-73.96375, 40.59113"
2406 E 28 ST,PLAC,Raised,"-73.942528, 40.593431"
2406 PARK AVE,QUPA,NA,"1.0, 1.0"
24066 HOYT AV,ACPL,Raised,"-73.923038, 40.775403"
2407 E 63 ST,PLAC,Raised,"-73.909515, 40.611674"
2408 E 21 ST,ACPL,Raised,"-73.949275, 40.5937"
2408 E 63 ST,PLAC,Raised,"-73.909521, 40.61165"
2409 BOUCK AV,LIST,Raised,"-73.850206, 40.861202"
241 50 ST,GLTR,Raised,"-74.016035, 40.648542"
241 68 ST,PLAC,Raised,"-74.027632, 40.637286"
241 AUBURN AV,LIST,Raised,"-74.150036, 40.612534"
241 Avenue T,ACPL,Raised,"-73.975997, 40.598979"
241 B 136 ST,GIBI,NA,"1.0, 1.0"
241 CARLTON AV,PLAC,Raised,"-73.97231, 40.690452"
241 CENTRAL PARK WEST,QUPA,Raised,"-73.970293, 40.783986"
241 COLLFIELD AV,ACPL,Raised,"-74.143412, 40.615546"
241 CRYSTAL AV,TICO,NA,"-74.142126, 40.617986"
241 DICKIE AV,QUPA,Raised,"-74.137691, 40.618206"
241 E 12 ST,PLAC,Raised,"-73.989463, 40.668174"
241 E 234 ST,QUPA,Raised,"-73.868836, 40.896724"
241 E 235 ST,QUPA,Raised,"-73.869197, 40.897378"
241 E 46 ST,SOJA,NA,"-73.971665, 40.752932"
241 E 46 ST,GLTR,NA,"-73.971665, 40.752932"
241 E 49 ST,ACSA2,Raised,"-73.931883, 40.656305"
241 E 87 ST,ACPL,Raised,"-73.917867, 40.647522"
241 E 89 ST,ACPL,Raised,"-73.916434, 40.648444"
241 FAIRBANK AV,ACPL,Raised,"-74.126393, 40.558678"
241 HARVEST AV,ACRU,Raised,"-74.114092, 40.627021"
241 KANE ST,PLAC,Raised,"-73.995212, 40.685718"
241 MELBA ST,PLAC,Raised,"-74.124821, 40.606034"
241 NAPLES TER,GLTR,NA,"-73.905787, 40.88006"
241 ROOSEVELT AV,ACSA1,Raised,"1.0, 1.0"
241 RUTLAND RD,SOJA,Raised,"-73.952689, 40.65927"
241 VERMONT AV,ACSA1,Raised,"-74.068818, 40.611758"
241 VERMONT AV,ACPL,Raised,"-74.068818, 40.611758"
241 W 110 ST,GIBI,Raised,"-73.941883, 40.793744"
241 W 254 ST,LIST,Raised,"-73.898983, 40.901316"
241 WIMAN AV,ACSA1,Raised,"-74.144092, 40.538563"
241-005 137 AV,PLAC,Raised,"-73.735271, 40.669311"
241-011 52 AV,ACPL,Raised,"-73.741943, 40.759394"
241-014 53 AV,QUPA,Raised,"-73.740709, 40.757702"
241-014 53 AV,ACPL,Raised,"-73.740709, 40.757702"
241-015 137 AV,ACSA1,Raised,"-73.735185, 40.669283"
241-024 149 AV,PLAC,Raised,"-73.742973, 40.652633"
241-035 148 RD,PLAC,Raised,"-73.742487, 40.653991"
241-048 85 AV,ACPL,Raised,"-73.724188, 40.733225"
241-056 244 ST,ACPL,Raised,"1.0, 1.0"
2410 Avenue L,ACPL,Raised,"-73.95156, 40.621382"
2410 E 28 ST,PLAC,Raised,"-73.942512, 40.593347"
2411 Avenue M,ACPL,Raised,"-73.951111, 40.618989"
2411 BOUCK AV,LIST,Raised,"-73.850205, 40.861238"
2412 BUCK ST,PLAC,NA,"-73.851409, 40.840553"
2412 E 28 ST,PLAC,Raised,"-73.942504, 40.593306"
2413 E 21 ST,ACPL,Raised,"-73.949246, 40.59355"
2413 E 7 ST,PLAC,Raised,"-73.962853, 40.591434"
2414 E 23 ST,PLAC,Raised,"-73.947203, 40.592746"
2414 E 27 ST,PLAC,Raised,"-73.943422, 40.593162"
2414 E 28 ST,ACPL,Raised,"-73.942496, 40.593263"
2415 BARKER AV,QUPA,Raised,"-73.869427, 40.861668"
2415 CAMPUS RD,ACPL,Raised,"-73.953915, 40.631987"
2415 COYLE ST,PLAC,Raised,"-73.935838, 40.594007"
2416 Avenue L,ACSA2,Raised,"-73.951503, 40.621388"
2416 BUCK ST,ACPL,NA,"-73.851312, 40.840642"
2416 E 28 ST,PLAC,Raised,"-73.942488, 40.593222"
2417 BUCK ST,ACPL,NA,"-73.851284, 40.840668"
2418 BUCK ST,ACRU,NA,"-73.851264, 40.840686"
2418 BUCK ST,GLTR,NA,"-73.851264, 40.840686"
2419 GLEBE AV,ACPL,Raised,"-73.848744, 40.838906"
242 13 ST,GIBI,Raised,"-73.98948, 40.667338"
242 82 ST,GLTR,Raised,"-74.03143, 40.626744"
242 AMBOY RD,PLAC,Raised,"1.0, 1.0"
242 B 132 ST,PLAC,Raised,"-73.83626, 40.787304"
242 BALTIC ST,TICO,Raised,"-73.994838, 40.686388"
242 CARLTON AV,ACPL,Raised,"-73.97231, 40.690452"
242 CLINTON B FISK AV,ACSA1,Raised,"1.0, 1.0"
242 DELMAR AV,ACSA1,Raised,"-74.190384, 40.540918"
242 E 236 ST,ACSA2,Raised,"-73.869255, 40.898066"
242 E 236 ST,PLAC,Raised,"-73.869255, 40.898066"
242 E 242 ST,TICO,Raised,"-73.898996, 40.889486"
242 E 48 ST,PLAC,NA,"-73.970709, 40.754162"
242 E 49 ST,UNKNOWN,NA,"-73.970252, 40.754786"
242 E 89 ST,PYCA,Raised,"-73.951611, 40.780347"
242 E 9 ST,ACSA1,Raised,"-73.970521, 40.642646"
242 FANNING ST,PLAC,Raised,"-74.122813, 40.605208"
242 GREENVALLEY RD,LIST,Raised,"-74.195199, 40.550659"
242 KANE ST,QUPA,Raised,"-73.994681, 40.685542"
242 KANE ST,QUAL,Raised,"-73.994681, 40.685542"
242 NAPLES TER,GLTR,NA,"-73.905868, 40.880111"
242 NEALDOW AV,GLTR,Raised,"-74.135662, 40.617836"
242 RUTLAND RD,PLAC,Raised,"-73.952689, 40.65927"
242 SANILAC ST,PLAC,Raised,"-74.101567, 40.575525"
242 SHERADEN AV,PLAC,Raised,"-74.13777, 40.604911"
