address,species,sidewalk_condition,location
68-009 CENTRAL AV,ACSA1,NA,"-73.885165, 40.703655"
68-009 MYRTLE AV,TICO,NA,"-73.884121, 40.701725"
68-010 174 ST,ACPL,NA,"-73.795784, 40.733609"
68-010 FR MEADOW LA,PLAC,NA,"1.0, 1.0"
68-010 INGRAM ST,PLAC,Raised,"-73.854537, 40.716858"
68-011 172 ST,ACSA1,NA,"-73.797621, 40.733439"
68-011 172 ST,ACPL,NA,"-73.797621, 40.733439"
68-011 COOPER AV,ACPL,NA,"-73.883091, 40.700569"
68-011 HARROW ST,PLAC,Raised,"-73.854128, 40.717502"
68-011 KESSEL ST,PLAC,Raised,"-73.855345, 40.715571"
68-011 LOUBET ST,UNKNOWN,Raised,"-73.855754, 40.714927"
68-011 MANSE ST,ULAM,Raised,"-73.856159, 40.714285"
68-011 OLCOTT ST,ACPL,Raised,"-73.856449, 40.712801"
68-012 147 ST,ACSA2,Raised,"-73.822466, 40.733412"
68-012 174 ST,ACPL,NA,"-73.795784, 40.733609"
68-012 64 ST,PLAC,Raised,"-73.894412, 40.705556"
68-012 76 ST,ACSA1,NA,"-73.876176, 40.710566"
68-012 AUSTIN ST,ACPL,NA,"-73.852191, 40.722871"
68-012 CENTRAL AV,ACPL,NA,"-73.885085, 40.703674"
68-012 MAURICE AV,QUPA,Raised,"-73.896821, 40.734966"
68-013 75 ST,FRPE,NA,"-73.877106, 40.710404"
68-013 CENTRAL AV,ACSA1,NA,"-73.885025, 40.703688"
68-013 HARROW ST,PLAC,Raised,"-73.854087, 40.717487"
68-014 174 ST,ACSA1,NA,"-73.795784, 40.733609"
68-014 76 ST,TICO,NA,"-73.876157, 40.710522"
68-014 AUSTIN ST,QUPA,NA,"-73.852132, 40.72285"
68-014 GROTON ST,ACSA1,Raised,"-73.853641, 40.718113"
68-015 112 ST,ACPL,Raised,"-73.841861, 40.727905"
68-015 172 ST,ACPL,NA,"-73.797623, 40.733411"
68-015 172 ST,LIST,Raised,"-73.797623, 40.733411"
68-015 172 ST,GLTR,NA,"-73.797623, 40.733411"
68-015 53 DR,PLAC,Raised,"-73.896746, 40.729698"
68-015 58 RD,UNKNOWN,Raised,"-73.89525, 40.723501"
68-015 CENTRAL AV,GLTR,NA,"-73.884956, 40.703705"
68-015 FR MEADOW LA,PLAC,NA,"1.0, 1.0"
68-015 GROTON ST,ACSA1,Raised,"-73.853641, 40.718113"
68-015 HARROW ST,PLAC,Raised,"-73.854043, 40.717471"
68-015 MYRTLE AV,GIBI,NA,"-73.88399, 40.701718"
68-015 OLCOTT ST,PLAC,Raised,"-73.856387, 40.712779"
68-015 OLCOTT ST,ACPL,Raised,"-73.856387, 40.712779"
68-015 OLCOTT ST,ACSA2,Raised,"-73.856387, 40.712779"
68-015 SELFRIDGE ST,ACPL,NA,"-73.856735, 40.71335"
68-016 CENTRAL AV,ACPL,NA,"-73.884966, 40.703702"
68-017 60 ST,ACSA2,Raised,"-73.899833, 40.703445"
68-017 68 DR,ACSA2,Raised,"1.0, 1.0"
68-017 FOREST AV,ACSA2,Raised,"-73.901393, 40.703192"
68-017 MANSE ST,PLAC,Raised,"-73.856032, 40.714239"
68-017 MYRTLE AV,FRPE,NA,"-73.883931, 40.701715"
