address,species,sidewalk_condition,location
108-006 62 RD,PLAC,NA,"-73.851065, 40.737212"
108-007 37 AV,TICO,Raised,"-73.860052, 40.753957"
108-008 ATLANTIC AV,QUPA,Raised,"-73.83746, 40.691388"
108-009 34 AV,ACPL,Raised,"-73.860626, 40.756297"
108-009 97 AV,PLAC,NA,"-73.836261, 40.688952"
108-010 34 AV,ACSA2,Raised,"-73.860606, 40.756299"
108-010 65 AV,PLAC,Raised,"-73.848662, 40.731689"
108-011 157 ST,FRPE,Raised,"-73.795372, 40.694584"
108-011 173 ST,SOJA,Raised,"-73.782735, 40.699617"
108-011 34 AV,ACPL,Raised,"-73.860606, 40.756299"
108-011 35 AV,PLAC,Raised,"-73.860412, 40.755454"
108-011 65 AV,PLAC,Raised,"-73.848662, 40.731689"
108-011 66 RD,ACPL,Raised,"-73.847652, 40.729692"
108-011 70 RD,QURU,NA,"-73.843878, 40.722384"
108-011 97 AV,PLAC,NA,"-73.836244, 40.688957"
108-011 97 AV,ACPL,NA,"-73.836244, 40.688957"
108-013 50 AV,ACPL,Raised,"-73.855208, 40.744724"
108-013 67 RD,ACPL,Raised,"-73.846939, 40.728371"
108-013 97 AV,ACPL,NA,"-73.836227, 40.688961"
108-014 35 AV,TICO,Raised,"-73.860362, 40.75546"
108-014 37 AV,SOJA,NA,"-73.859944, 40.753956"
108-015 65 RD,TICO,Raised,"-73.848231, 40.731051"
108-015 67 DR,ACPL,Raised,"-73.846528, 40.727723"
108-015 97 AV,ACPL,NA,"-73.836209, 40.688967"
108-015 97 AV,PLAC,NA,"-73.836209, 40.688967"
108-017 221 ST,ACPL,Raised,"-73.734838, 40.708345"
108-017 52 AV,QUPA,Raised,"-73.854482, 40.743457"
108-017 65 AV,PLAC,Raised,"-73.848529, 40.731729"
108-017 86 AV,PLAC,Raised,"-73.840504, 40.69797"
108-017 97 AV,ACPL,NA,"-73.836192, 40.688971"
108-019 109 ST,ACPL,NA,"-73.831575, 40.679585"
108-019 35 AV,PLAC,Raised,"-73.860311, 40.755465"
108-019 42 AV,PLAC,Raised,"-73.857495, 40.749522"
108-019 70 RD,SOJA,NA,"-73.843699, 40.722437"
108-019 70 RD,GLTR,Raised,"-73.843699, 40.722437"
108-019 97 AV,ACPL,NA,"-73.836174, 40.688976"
108-020 107 ST,UNKNOWN,Raised,"-73.832606, 40.681727"
108-020 172 ST,TICO,Raised,"-73.783495, 40.699181"
108-020 52 AV,QUPA,Raised,"-73.854358, 40.743491"
108-020 65 AV,PLAC,Raised,"-73.848439, 40.731755"
108-021 217 PL,ACPL,Raised,"-73.74027, 40.710521"
108-021 35 AV,PLAC,Raised,"-73.860287, 40.755468"
108-021 64 RD,PLAC,Raised,"-73.848783, 40.73242"
108-021 65 AV,PLAC,Raised,"-73.848439, 40.731755"
108-021 66 RD,ACSA2,Raised,"-73.847442, 40.729756"
108-021 71 AV,FRPE,NA,"-73.843487, 40.721684"
108-022 35 AV,PLAC,Raised,"-73.860262, 40.755471"
