address,species,sidewalk_condition,location
148 BRYSON AV,QUPA,Raised,"-74.144027, 40.618143"
148 E 14 ST,QUPA,NA,"-73.98815, 40.7337"
148 E 14 ST,SOJA,NA,"-73.98815, 40.7337"
148 E 39 ST,ACSA1,Raised,"-73.941236, 40.653833"
148 E 87 ST,PLAC,Raised,"-73.919606, 40.648923"
148 FREMONT AV,PLAC,NA,"-74.108558, 40.578443"
148 HUNTER AV,ACSA1,NA,"-74.103482, 40.581333"
148 KISSEL AV,ACSA2,Raised,"-74.105931, 40.641333"
148 STURGES ST,ACPL,Raised,"-74.122165, 40.61612"
148 VAN SICKLEN ST,GLTR,Raised,"-73.974488, 40.600708"
148 VANNAME AV,QUPA,Raised,"-74.153459, 40.632783"
148 WILSON ST,GLTR,Raised,"-74.092964, 40.594482"
148 WOEHRLE AV,ACPL,Raised,"-74.180266, 40.553304"
148-002 3 AV,QURU,Raised,"-73.820903, 40.796861"
148-002 3 AV,QUPH,Raised,"-73.820903, 40.796861"
148-002 58 RD,PLAC,Raised,"-73.820356, 40.743235"
148-002 HORACE HARDING EXW,PLAC,Raised,"1.0, 1.0"
148-003 58 RD,ACPL,Raised,"-73.820356, 40.743235"
148-003 HUXLEY ST,ACPL,Raised,"-73.740159, 40.655198"
148-004 32 AV,TICO,Raised,"-73.818218, 40.770172"
148-005 9 AV,ACPL,Raised,"-73.818798, 40.792372"
148-006 61 RD,ACPL,Raised,"-73.821866, 40.740321"
148-007 9 AV,QUPA,Raised,"-73.818771, 40.792378"
148-009 5 AV,ACSA1,Raised,"-73.819896, 40.795438"
148-009 58 RD,ACPL,Raised,"-73.820245, 40.743198"
148-009 86 AV,ACPL,Raised,"-73.809759, 40.708133"
148-012 61 RD,PLAC,Raised,"-73.821661, 40.740253"
148-014 61 RD,TICO,Raised,"-73.821593, 40.74023"
148-014 85 DR,QUPA,Raised,"-73.809969, 40.709364"
148-016 5 AV,ACPL,Raised,"-73.819818, 40.795456"
148-016 59 AV,ACPL,Raised,"-73.820218, 40.742405"
148-016 84 DR,ACSA2,Raised,"-73.810006, 40.711998"
148-017 LABURNAM AV,ACPL,Raised,"-73.812082, 40.752179"
148-018 3 AV,QUPH,Raised,"-73.820755, 40.796908"
148-018 61 RD,ACSA1,Raised,"-73.821457, 40.740185"
148-020 5 AV,ACPL,Raised,"-73.819779, 40.795465"
148-021 10 AV,ACPL,Raised,"-73.818309, 40.791734"
148-021 60 AV,ACPL,Raised,"-73.820741, 40.7418"
148-022 61 RD,TICO,Raised,"-73.82132, 40.740139"
148-023 84 AV,ACPL,Raised,"-73.809523, 40.712137"
148-025 11 AV,ACRU,Raised,"-73.817871, 40.79079"
148-026 10 AV,QUPA,Raised,"-73.818227, 40.791753"
