address,species,sidewalk_condition,location
2040 E 60 ST,PLAC,Raised,"-73.916454, 40.61542"
2040 FORD ST,PLAC,Raised,"-73.938363, 40.602172"
2041 65 ST,PLAC,Raised,"-73.984958, 40.615972"
2041 E 29 ST,PLAC,Raised,"-73.94314, 40.601649"
2041 FORD ST,ACPS,Raised,"-73.938363, 40.602172"
2042 64 ST,QUPA,Raised,"-73.984113, 40.616459"
2043 FORD ST,ACPS,Raised,"-73.938354, 40.602126"
2043 HENDRICKSON ST,PLAC,Raised,"-73.926249, 40.611831"
2044 E 60 ST,PLAC,Raised,"-73.916382, 40.615355"
2044 E 67 ST,PLAC,Raised,"-73.91123, 40.618682"
2044 HARING ST,ACPS,Raised,"-73.941126, 40.601778"
2045 COYLE ST,ACPS,Raised,"-73.937384, 40.602188"
2045 E 60 ST,PLAC,Raised,"-73.916382, 40.615355"
2045 E 8 ST,PLAC,Raised,"-73.963265, 40.599344"
2045 RYDER ST,ACPL,Raised,"-73.928355, 40.610416"
2046 64 ST,GLTR,Raised,"-73.984009, 40.616396"
2046 BATCHELDER ST,PLAC,Raised,"-73.939267, 40.601937"
2047 BATCHELDER ST,PLAC,Raised,"-73.939267, 40.601937"
2047 E 28 ST,ACPL,Raised,"-73.944042, 40.601413"
2047 E 67 ST,PLAC,Raised,"-73.911193, 40.618651"
2047 HARING ST,ACPS,Raised,"-73.941118, 40.601734"
2048 64 ST,QUPA,Raised,"-73.983956, 40.616365"
2048 BATCHELDER ST,PLAC,Raised,"-73.939258, 40.601891"
2049 60 ST,PLAC,Raised,"-73.981804, 40.618729"
2049 63 ST,ACPL,Raised,"-73.983571, 40.617032"
2049 E 27 ST,PLAC,Raised,"-73.944956, 40.601264"
2049 W 5 ST,GIBI,Raised,"-73.976726, 40.597766"
205 11 ST,PLAC,Raised,"-73.990937, 40.669732"
205 22 ST,ACPS,Raised,"-73.995207, 40.661514"
205 3 AV,PLAC,NA,"-73.985354, 40.735799"
205 3 AV,GLTR,NA,"-73.985354, 40.735799"
