address,species,sidewalk_condition,location
103 KELL AV,ACRU,Raised,"-74.135118, 40.610952"
103 KELL AV,QUPA,Raised,"-74.135118, 40.610952"
103 MALONE AV,PLAC,Raised,"-74.126171, 40.560358"
103 MANCHESTER DR,ACRU,Raised,"-74.195495, 40.549915"
103 OAKVILLE AV,ACPS,Raised,"-74.135136, 40.598973"
103 PACIFIC AV,PLAC,Raised,"-74.154569, 40.538254"
103 PROSPECT PL,TICO,Raised,"-73.973813, 40.678756"
103 RIEGELMANN ST,ACPS,Raised,"-74.143125, 40.623733"
103 ST JOHNS PL,PLAC,Raised,"-73.975985, 40.677183"
103 VEDDER AV,ACPL,NA,"-74.146775, 40.620666"
103 W 77 ST,PYCA,Raised,"-73.976527, 40.780695"
103 WEIRFIELD ST,GLTR,Raised,"-73.913466, 40.688701"
103-001 129 ST,ACSA1,Raised,"-73.816923, 40.690242"
103-001 34 AV,QUPA,Raised,"-73.865329, 40.755803"
103-001 ASCAN AV,QUPA,Raised,"-73.843941, 40.713007"
103-002 131 ST,ACPL,Raised,"-73.815213, 40.690709"
103-002 97 AV,ACPL,NA,"-73.840714, 40.68768"
103-003 29 AV,TICO,Raised,"-73.866249, 40.762132"
103-003 34 AV,ACSA2,NA,"-73.865309, 40.755805"
103-003 72 AV,MAPU,NA,"-73.845689, 40.71449"
103-004 34 AV,ACPL,NA,"-73.865288, 40.755807"
103-005 34 AV,QUPA,NA,"-73.865288, 40.755807"
103-007 131 ST,ACPL,Raised,"-73.815196, 40.690682"
103-008 113 ST,ACSA1,NA,"-73.829986, 40.686422"
103-008 35 AV,TICO,NA,"-73.865045, 40.754718"
103-009 126 ST,ACPL,Raised,"-73.819004, 40.689531"
103-009 130 ST,ACPL,Raised,"-73.816026, 40.690408"
103-009 34 AV,QUPA,Raised,"-73.865246, 40.755812"
103-010 114 ST,ACPL,NA,"-73.829118, 40.686644"
103-010 QUEENS BLVD,PLAC,NA,"-73.85018, 40.724791"
103-011 114 ST,ACPL,NA,"-73.829118, 40.686644"
103-011 ALSTYNE AV,ACPS,Raised,"-73.859749, 40.743476"
103-012 114 ST,PLAC,NA,"-73.829108, 40.686622"
103-012 125 ST,TICO,Raised,"-73.819848, 40.689225"
103-013 111 ST,ACPL,NA,"-73.831642, 40.685877"
103-013 112 ST,ACSA2,NA,"-73.830805, 40.686124"
103-013 112 ST,ACPL,NA,"-73.830805, 40.686124"
103-013 114 ST,ACPL,NA,"-73.829108, 40.686622"
103-014 114 ST,PLAC,NA,"-73.829096, 40.6866"
103-014 34 AV,ACPL,Raised,"-73.865184, 40.755818"
103-015 112 ST,ACSA2,Raised,"-73.830792, 40.686099"
103-015 112 ST,ACPL,NA,"-73.830792, 40.686099"
103-015 113 ST,ACSA1,NA,"-73.829951, 40.686355"
103-015 126 ST,ACPL,Raised,"-73.818968, 40.689461"
103-015 34 AV,QUPA,Raised,"-73.865184, 40.755818"
103-016 114 ST,ACPL,NA,"-73.829085, 40.686578"
103-016 127 ST,PLAC,Raised,"-73.81802, 40.689557"
103-016 135 ST,ACPL,Raised,"-73.811745, 40.691414"
103-017 34 AV,QUPA,NA,"-73.865164, 40.755821"
103-017 34 AV,QUPA,Raised,"-73.865164, 40.755821"
103-017 35 AV,TICO,NA,"-73.864978, 40.754736"
103-018 126 ST,ACPL,Raised,"-73.818945, 40.689413"
103-019 126 ST,ACPL,Raised,"-73.818945, 40.689413"
103-020 114 ST,ACSA1,NA,"-73.829063, 40.686534"
103-020 126 ST,ACPL,Raised,"-73.818933, 40.68939"
103-020 126 ST,PLAC,Raised,"-73.818933, 40.68939"
103-020 126 ST,TICO,Raised,"-73.818933, 40.68939"
103-020 34 AV,ACPL,NA,"-73.865122, 40.755825"
103-020 34 AV,ACPL,Raised,"-73.865122, 40.755825"
103-021 114 ST,ACPL,Raised,"-73.829063, 40.686534"
103-021 126 ST,ACPL,Raised,"-73.818933, 40.68939"
103-022 126 ST,PLAC,Raised,"-73.818922, 40.689367"
103-022 127 ST,ACRU,Raised,"-73.817959, 40.689435"
103-022 130 ST,AIAL,Raised,"-73.815953, 40.690285"
103-023 113 ST,ACPL,NA,"-73.829906, 40.686266"
103-023 126 ST,ACPL,Raised,"-73.818922, 40.689367"
103-023 135 ST,TICO,Raised,"-73.811705, 40.69134"
103-024 113 ST,ACPL,NA,"-73.829894, 40.686243"
103-025 110 ST,ACPL,NA,"-73.832372, 40.685431"
103-025 WOODHAVEN BLVD,QURU,Raised,"-73.844792, 40.681557"
103-026 113 ST,ACPL,NA,"-73.829882, 40.686221"
