address,species,sidewalk_condition,location
66-009 MYRTLE AV,GIBI,NA,"-73.885995, 40.701532"
66-009 PLEASANT VIEW ST,ACSA1,Raised,"-73.882372, 40.714583"
66-010 79 PL,ACPL,NA,"-73.873132, 40.715573"
66-010 CENTRAL AV,ACPL,NA,"-73.888588, 40.702843"
66-011 247 ST,ACPL,Raised,"-73.727562, 40.752816"
66-011 BURN ST,ACSA2,Raised,"1.0, 1.0"
66-011 MAIN ST,QUPA,NA,"-73.825253, 40.73498"
66-011 MYRTLE AV,GIBI,NA,"-73.887871, 40.701318"
66-011 WOODHAVEN BLVD,QUPA,Raised,"-73.863339, 40.718039"
66-012 75 ST,ACPL,NA,"-73.879057, 40.715179"
66-012 78 ST,ACPL,NA,"-73.875305, 40.715293"
66-012 78 ST,UNKNOWN,NA,"-73.875305, 40.715293"
66-012 79 PL,ACPL,NA,"-73.87313, 40.715523"
66-013 75 ST,ACPL,NA,"-73.879057, 40.715179"
66-013 75 ST,ACSA1,NA,"-73.879057, 40.715179"
66-014 254 ST,ACPL,Raised,"-73.723606, 40.755082"
66-014 CENTRAL AV,PYCA,NA,"-73.888456, 40.702875"
66-014 CENTRAL AV,PLAC,NA,"-73.888456, 40.702875"
66-014 CENTRAL AV,ACPL,NA,"-73.888456, 40.702875"
66-015 60 LA,PLAC,Raised,"-73.898882, 40.705892"
66-015 77 ST,ACSA1,NA,"-73.877177, 40.715129"
66-015 78 ST,ACSA1,Raised,"-73.875306, 40.715339"
66-015 78 ST,ACSA1,NA,"-73.875306, 40.715339"
66-015 MARATHAN PKWY,PLAC,Raised,"-73.726817, 40.753314"
66-015 WOODHAVEN BLVD,QUPA,Raised,"-73.86325, 40.717948"
66-016 79 PL,ACPL,NA,"-73.873125, 40.715419"
66-016 MYRTLE AV,TITO,NA,"-73.887484, 40.70138"
66-016 STIER PL,ACSA2,Raised,"-73.897494, 40.70594"
66-017 77 ST,ACSA1,NA,"-73.877175, 40.715062"
66-017 ALDERTON ST,GLTR,NA,"-73.859072, 40.719076"
66-017 MYRTLE AV,GIBI,NA,"-73.887581, 40.701365"
66-018 110 ST,ACPL,Raised,"-73.845855, 40.730449"
66-018 79 PL,PYCA,NA,"-73.873122, 40.715366"
66-018 WOODHAVEN BLVD,QUPA,NA,"-73.863161, 40.717856"
66-019 77 ST,ACSA1,Raised,"-73.877174, 40.714993"
66-019 78 ST,PLAC,NA,"-73.875304, 40.715233"
66-019 COOPER AV,FRPE,NA,"-73.886997, 40.699803"
66-019 COOPER AV,GLTR,NA,"-73.886997, 40.699803"
66-019 GARFIELD AV,ACPL,Raised,"-73.898772, 40.735654"
66-020 108 ST,QUPA,Raised,"-73.847977, 40.729778"
66-020 108 ST,ACPL,Raised,"-73.847977, 40.729778"
66-020 74 ST,ACPL,Raised,"-73.879824, 40.714767"
66-020 MYRTLE AV,TITO,NA,"-73.887388, 40.701395"
66-021 53 RD,ACSA1,Raised,"-73.898775, 40.73144"
66-021 ALDERTON ST,GLTR,NA,"-73.859057, 40.718963"
66-023 74 ST,SOJA,Raised,"-73.879749, 40.714672"
66-023 74 ST,TICO,Raised,"-73.879749, 40.714672"
66-023 77 ST,ACPL,NA,"-73.877172, 40.714857"
66-023 GRAY ST,ACPL,Raised,"-73.87778, 40.714951"
