address,species,sidewalk_condition,location
1688 GROVE ST,ACPL,NA,"-73.911292, 40.702753"
1689 1 AV,GLTR,Raised,"-73.9486, 40.777939"
1689 E 46 ST,ACSA2,Raised,"-73.93081, 40.619192"
1689 E 55 ST,ACPL,Raised,"-73.921652, 40.615314"
1689 GATES AV,ACPL,NA,"-73.909799, 40.70188"
169 68 ST,PLAC,Raised,"-74.029014, 40.637695"
169 8 ST,PLAC,Raised,"-74.118958, 40.570006"
169 83 ST,PLAC,Raised,"-74.033669, 40.626527"
169 B 132 ST,PLAC,Raised,"-73.83626, 40.787304"
169 DOVER GREEN,ACSA1,Raised,"-74.198097, 40.556685"
169 E 13 ST,ACPL,Raised,"-73.992175, 40.668642"
169 E 53 ST,PLAC,Raised,"-73.927903, 40.65597"
169 E 93 ST,PLAC,Raised,"-73.92545, 40.661111"
169 E WILLOW RD,QUPA,NA,"1.0, 1.0"
169 FILLMORE ST,ACPL,Raised,"-74.094111, 40.643685"
169 IRVING AV,TICO,Raised,"-73.920086, 40.702264"
169 JEROME AV,ACPL,Raised,"-74.074931, 40.594357"
169 MAJOR AV,ACSA1,Raised,"-74.068082, 40.59904"
169 MAPLE ST,ACPL,Raised,"-73.955078, 40.660553"
169 MOFFAT ST,GLTR,Raised,"-73.906557, 40.687391"
169 NATICK ST,PLAC,Raised,"-74.134571, 40.57096"
169 NICHOLAS AV,QUPA,Raised,"-74.140355, 40.63602"
169 NOEL ST,ACRU,Raised,"-74.166668, 40.531013"
169 PROSPECT PARK W,QUPA,Raised,"-73.978341, 40.662809"
169 SEELEY ST,PLAC,Raised,"-73.976261, 40.654598"
169 TAYLOR ST,ACPL,NA,"-74.123125, 40.634514"
169 VANNAME AV,QUPA,Raised,"-74.153581, 40.632107"
169 WINCHESTER AV,QUPA,Raised,"-74.154457, 40.536533"
169-001 169 ST,ACPS,NA,"-73.794636, 40.780449"
169-001 UNDER HILL AV,QUPA,Raised,"-73.7992, 40.746858"
169-003 169 ST,ACPL,NA,"-73.794638, 40.780435"
169-003 169 ST,TICO,NA,"-73.794638, 40.780435"
169-003 81 AV,ACSA1,NA,"-73.798695, 40.721824"
169-004 71 AV,PLAC,NA,"-73.800473, 40.73055"
169-004 73 AV,ACPL,NA,"-73.800366, 40.728383"
