address,species,sidewalk_condition,location
913 E 227 ST,ZESE,Raised,"-73.853552, 40.887265"
9130 Avenue M,ACSA1,Raised,"-73.896974, 40.634783"
9133 BAYVIEW PL,ACPS,Raised,"-73.907859, 40.643175"
9138 BEDELL LA,PLAC,Raised,"-73.909756, 40.644375"
914 76 ST,PLAC,Raised,"-74.01687, 40.62503"
914 BELMONT AV,PLAC,Raised,"-73.87497, 40.673648"
914 CRANFORD AV,ACSA1,Raised,"-73.843534, 40.903725"
914 DITMAS AV,ACPL,Raised,"-73.969157, 40.636528"
914 E 224 ST,FRPE,Raised,"-73.854685, 40.885137"
914 E 28 ST,PLAC,Raised,"-73.949184, 40.628588"
914 E 85 ST,ACPL,Raised,"-73.909341, 40.637617"
914 E 93 ST,PLAC,Raised,"-73.909156, 40.646616"
914 STORY AV,PLAC,Raised,"1.0, 1.0"
915 44 ST,ACPL,Raised,"-73.997673, 40.642942"
915 E 101 ST,PLAC,Raised,"-73.897337, 40.645375"
915 E 227 ST,ZESE,Raised,"-73.853493, 40.887247"
915 E 24 ST,ACPL,Raised,"-73.952964, 40.628173"
915 E 55 ST,PLAC,Raised,"-73.923748, 40.634958"
915 E 7 ST,PLAC,Raised,"-73.969931, 40.628773"
915 E 79 ST,PLAC,Raised,"-73.913754, 40.634747"
915 E 80 ST,PLAC,Raised,"-73.912994, 40.635254"
915 E 83 ST,PLAC,Raised,"-73.910797, 40.636676"
915 ELDER AV,UNKNOWN,NA,"-73.877629, 40.821968"
915 ELDER AV,PLAC,NA,"-73.877629, 40.821968"
915 ELDER AV,TICO,Raised,"-73.877629, 40.821968"
915 FOREST AV,TICO,NA,"-74.119568, 40.628487"
915 WILLOUGHBY AV,PLAC,Raised,"-73.932325, 40.69659"
916 44 ST,TICO,Raised,"-73.99763, 40.642916"
916 BOYNTON AV,AC,Raised,"-73.876697, 40.82213"
916 BRONXWOOD AV,GIBI,NA,"1.0, 1.0"
916 E 220 ST,FRBE,NA,"-73.856226, 40.882308"
916 E 226 ST,ACRU,Raised,"-73.853834, 40.886526"
916 E 28 ST,ACPL,Raised,"-73.949175, 40.628542"
916 E 86 ST,QUPA,Raised,"-73.908565, 40.638065"
916 FLATBUSH AV,QUPA,Raised,"-73.958471, 40.649406"
916 PIERCE AV,ACSA1,Raised,"-73.855841, 40.843871"
917 50 ST,FRPE,Raised,"-74.001125, 40.639554"
917 72 ST,ACPL,Raised,"-74.013931, 40.627035"
917 E 79 ST,ACPL,Raised,"-73.913717, 40.634714"
917 E 82 ST,SOJA,Raised,"-73.911473, 40.636179"
917 FOREST AV,TICO,NA,"-74.119644, 40.628457"
917 LENOX RD,PLAC,Raised,"-73.925338, 40.65567"
917 LORIMER ST,PLAC,Raised,"-73.951833, 40.723799"
917 STERLING PL,PLAC,Raised,"-73.948225, 40.67242"
918 BRONXWOOD AV,GIBI,NA,"1.0, 1.0"
918 DUNCAN ST,ACSA2,Raised,"-73.86057, 40.873108"
918 E 216 ST,ACPL,NA,"-73.857709, 40.879474"
918 SCHNECTADY AV,QUPA,Raised,"-73.933206, 40.650767"
919 2 AV,GIBI,NA,"-73.969028, 40.75418"
919 43 ST,PLAC,Raised,"-73.997002, 40.643449"
919 ARMSTRONG AV,ACPL,NA,"-74.161419, 40.55697"
919 E 102 ST,PLAC,Raised,"-73.896547, 40.645772"
919 E 77 ST,PLAC,Raised,"-73.915105, 40.633578"
919 E 83 ST,PLAC,Raised,"-73.910724, 40.63661"
919 E 94 ST,PLAC,Raised,"-73.90835, 40.646869"
919 OGDEN AV,TICO,NA,"-73.930454, 40.830987"
92 72 ST,PLAC,Raised,"-74.033734, 40.635127"
92 BARTOW ST,PLAC,Raised,"-74.137448, 40.552586"
92 BAY 25 ST,PLAC,Raised,"-73.999429, 40.602314"
92 BUTLER ST,PYCA,Raised,"-73.991091, 40.683748"
92 COMSTOCK AV,PLAC,Raised,"-74.159599, 40.61836"
92 COMSTOCK AV,ACSA1,Raised,"-74.159599, 40.61836"
92 CRYSTAL AV,BE,Raised,"-74.141625, 40.622083"
92 DREYER AV,ACSA1,Raised,"-74.152101, 40.607376"
92 E 38 ST,PLAC,Raised,"-73.942344, 40.655377"
92 EDISON ST,ACPL,NA,"-74.107241, 40.578426"
92 FORTHILL CIR,ACPL,Raised,"-74.081377, 40.642374"
92 FORTHILL CIR,ACRU,Raised,"-74.081377, 40.642374"
92 GOODALL ST,ACSA1,Raised,"-74.145492, 40.538341"
92 GRANT PL,ACPL,Raised,"-74.105711, 40.576358"
92 LINDBERGH AV,LIST,Raised,"-74.11451, 40.567763"
92 LINDEN BLVD,PLAC,Raised,"-73.955419, 40.652345"
92 MADA AV,PLAC,Raised,"-74.107277, 40.632338"
92 MIDDLELOOP RD,PLAC,Raised,"-74.161812, 40.554353"
92 MILLER AV,ACPL,Raised,"-73.892905, 40.679168"
92 PEMBERTON AV,LIST,NA,"-74.156252, 40.561915"
92 PRESCOTT AV,ACPL,Raised,"-74.111659, 40.578357"
92 PROSPECT PARK SW,PLAC,Raised,"-73.974341, 40.658456"
