address,species,sidewalk_condition,location
32-046 85 ST,ACPL,Raised,"-73.882783, 40.756979"
32-048 103 ST,ACPL,NA,"-73.865846, 40.758571"
32-048 78 ST,TICO,Raised,"-73.889284, 40.756252"
32-049 32 ST,ACPL,Raised,"-73.925502, 40.76047"
32-049 93 ST,ACSA1,Raised,"-73.875325, 40.757634"
32-049 93 ST,ACRU,Raised,"-73.875325, 40.757634"
32-050 80 ST,PLAC,Raised,"-73.887416, 40.756404"
32-050 81 ST,PLAC,Raised,"-73.886488, 40.756503"
32-050 81 ST,ACPL,Raised,"-73.886488, 40.756503"
32-050 PARSONS BLVD,UNKNOWN,NA,"-73.824325, 40.768716"
32-051 85 ST,ACPL,Raised,"-73.882768, 40.756894"
32-052 103 ST,ACPL,NA,"-73.865833, 40.758497"
32-052 32 ST,ACPL,Raised,"-73.925577, 40.760378"
32-052 84 ST,ACPL,Raised,"-73.883691, 40.756752"
32-053 103 ST,ACPL,NA,"-73.865833, 40.758497"
32-053 60 ST,ACPL,Raised,"-73.902198, 40.754781"
32-054 107 ST,ACSA2,NA,"-73.862075, 40.75873"
32-054 78 ST,TICO,Raised,"-73.889262, 40.756126"
32-055 32 ST,ACPL,Raised,"-73.925613, 40.760333"
32-055 60 ST,ACPL,Raised,"-73.902187, 40.754739"
32-056 32 ST,ACPL,Raised,"-73.925649, 40.760289"
32-056 35 ST,PLAC,Raised,"-73.923253, 40.759168"
32-056 84 ST,ACPL,Raised,"-73.883676, 40.75667"
32-057 60 ST,ACSA2,Raised,"-73.902176, 40.754698"
32-057 77 ST,TICO,Raised,"-73.890181, 40.755984"
32-058 79 ST,ACPS,Raised,"-73.888316, 40.756137"
32-058 83 ST,ACPL,Raised,"-73.884598, 40.75653"
32-058 84 ST,ACPL,Raised,"-73.883668, 40.756626"
32-059 30 ST,FRPE,Raised,"-73.927285, 40.760994"
32-059 32 ST,ACPL,Raised,"-73.925687, 40.760242"
32-060 32 ST,TICO,Raised,"-73.925723, 40.760197"
32-061 32 AV,QUPA,Raised,"-73.925723, 40.760197"
32-061 77 ST,ULAM,Raised,"-73.890166, 40.7559"
32-061 92 ST,QUPA,Raised,"-73.87622, 40.757368"
32-063 77 ST,GLTR,Raised,"-73.890158, 40.755857"
32-064 78 ST,ACSA2,Raised,"-73.889224, 40.755916"
32-068 34 ST,ULAM,Raised,"-73.924276, 40.759267"
32-079 33 ST,ACPL,Raised,"-73.925255, 40.759412"
32-080 36 ST,ACPL,Raised,"-73.922896, 40.758247"
32-085 33 ST,ULAM,Raised,"-73.925365, 40.759276"
32-099 154 ST,ACRU,NA,"-73.810471, 40.768576"
320 1 AV,PYCA,NA,"-73.98036, 40.734297"
320 13 ST,GLTR,Raised,"-73.986394, 40.665846"
320 BUCHANAN AV,PLAC,Raised,"-74.133924, 40.607316"
320 CLERMONT AV,QUPA,Raised,"-73.969894, 40.688305"
320 E 46 ST,PLAC,Raised,"-73.934536, 40.654063"
320 E 80 ST,QUPA,Raised,"-73.954051, 40.773808"
320 E 94 ST,QUPA,Raised,"-73.921324, 40.658511"
320 ELVERTON AV,ACRU,Raised,"-74.155228, 40.557557"
320 HICKS ST,PLAC,Raised,"-73.997568, 40.691682"
