address,species,sidewalk_condition,location
2812 Avenue Y,PLAC,Raised,"-73.941732, 40.591516"
2812 FORD ST,PLAC,Raised,"-73.935136, 40.584772"
2813 Avenue O,QUPA,Raised,"1.0, 1.0"
2813 Avenue X,PLAC,Raised,"-73.942435, 40.593602"
2814 Avenue L,QUPA,Raised,"-73.947751, 40.621799"
2814 Avenue O,PLAC,Raised,"1.0, 1.0"
2814 BEDFORD AV,PLAC,Raised,"-73.953093, 40.634055"
2814 BRAGG ST,ACPL,Raised,"-73.933188, 40.585291"
2814 KINGSLAND AV,QUPA,Raised,"-73.839282, 40.867036"
2814 TIEMAN AV,ACPL,Raised,"-73.838285, 40.866988"
2815 Avenue L,PLAC,Raised,"-73.947751, 40.621799"
2815 BRAGG ST,PLAC,Raised,"-73.933143, 40.585027"
2815 FORD ST,PLAC,Raised,"-73.935127, 40.584722"
2815 VOORHIES AV,ACSA2,Raised,"-73.94119, 40.587109"
2817 Avenue X,PLAC,Raised,"-73.942398, 40.593606"
2817 BATCHELDER ST,QUPA,Raised,"-73.935993, 40.58462"
2818 BRAGG ST,COMA,Raised,"-73.933172, 40.585195"
2818 BROWN ST,PYCA,Raised,"-73.936887, 40.584414"
2818 FORD ST,PLAC,Raised,"-73.935118, 40.584665"
2819 Avenue M,ACPL,Raised,"-73.947265, 40.619412"
282 8 ST,PLAC,Raised,"-74.121445, 40.567333"
282 ARDMORE AV,PLAC,Raised,"-74.138638, 40.603633"
282 CORTELYOU AV,QURU,NA,"-74.163248, 40.552532"
282 CRYSTAL AV,TICO,NA,"-74.142275, 40.616995"
282 E 17 ST,PLAC,Raised,"-73.963019, 40.643953"
282 E 40 ST,GIBI,Raised,"-73.939864, 40.649801"
282 E 45 ST,PLAC,Raised,"-73.935576, 40.655015"
282 E 51 ST,ACSA2,Raised,"-73.929723, 40.655055"
282 E 9 ST,PLAC,Raised,"-73.970344, 40.641699"
282 E 95 ST,PLAC,Raised,"-73.921419, 40.6597"
282 FRANKLIN AV,ACSA1,Raised,"-74.090731, 40.638362"
282 GREELEY AV,PLAC,NA,"-74.10511, 40.575895"
282 LINWOOD ST,TICO,Raised,"-73.883478, 40.678907"
282 MYRTLE AV,PLAC,NA,"-74.121477, 40.628658"
282 RUTLAND RD,SOJA,Raised,"-73.951383, 40.65935"
282 SHERADEN AV,PLAC,Raised,"-74.137719, 40.604005"
282 WEED AV,PLAC,Raised,"-74.109701, 40.56101"
282 WOOLLEY AV,SOJA,NA,"-74.139552, 40.617357"
282 WOOLLEY AV,ACSA1,NA,"-74.139552, 40.617357"
2820 Avenue Y,ACPL,Raised,"-73.941408, 40.591551"
2820 BRIGHAM ST,ACSA2,Raised,"-73.93219, 40.584901"
2820 DECATUR AV,ULAM,NA,"-73.88575, 40.867106"
2820 DECATUR AV,PYCA,NA,"-73.88575, 40.867106"
2821 Avenue O,QUPA,Raised,"1.0, 1.0"
2821 VOORHIES AV,PLAC,Raised,"-73.941135, 40.587115"
2822 Avenue L,SOJA,Raised,"-73.947679, 40.621807"
2822 Avenue L,ACPL,Raised,"-73.947679, 40.621807"
2822 Avenue O,PLAC,Raised,"1.0, 1.0"
2822 FORD ST,PLAC,Raised,"-73.935105, 40.584592"
2823 Avenue I,ACPL,Raised,"-73.949049, 40.628991"
2823 Avenue I,ACSA1,Raised,"-73.949049, 40.628991"
2823 Avenue L,TICO,Raised,"-73.947679, 40.621807"
2823 Avenue M,ACSA2,Raised,"-73.947229, 40.619416"
2823 Avenue M,SOJA,Raised,"-73.947229, 40.619416"
2823 Avenue X,PLAC,Raised,"-73.942343, 40.593612"
2823 E 29 ST,ACPL,Raised,"-73.939853, 40.584325"
2823 VOORHIES AV,PLAC,Raised,"-73.941117, 40.587117"
2824 E 29 ST,ACPL,Raised,"-73.939889, 40.584555"
2826 PALISADES AV,QURU,NA,"-73.919672, 40.884154"
2827 BROWN ST,PYCA,Raised,"-73.936858, 40.584237"
2828 DECATUR AV,GLTR,NA,"-73.885529, 40.867232"
2828 FORD ST,PLAC,Raised,"-73.935087, 40.584487"
2828 VALENTINE AV,NYSY,NA,"-73.890354, 40.869015"
283 ADELPHI ST,FRPE,Raised,"-73.971048, 40.689069"
283 B 17 ST,GLTR,Raised,"-73.808447, 40.783703"
283 BAY 11 ST,ACSA2,Raised,"-74.013665, 40.605132"
283 BIDWELL AV,PYCA,Raised,"-74.137241, 40.617221"
283 CUMBERLAND ST,ACPL,Raised,"-73.972641, 40.6872"
283 E 12 ST,ACPL,Raised,"-73.98777, 40.667357"
283 E 234 ST,QUPA,Raised,"-73.867586, 40.896858"
283 E 43 ST,QUPA,Raised,"-73.936828, 40.648793"
283 E 54 ST,ACSA1,Raised,"-73.926483, 40.651817"
283 E 57 ST,ACSA1,Raised,"-73.923275, 40.64894"
283 E 94 ST,PLAC,Raised,"-73.92209, 40.6592"
283 E 95 ST,PLAC,Raised,"-73.921294, 40.659588"
283 MARLBOROUGH RD,PLAC,Raised,"-73.964793, 40.643151"
283 MARTIN AV,PLAC,Raised,"-74.139536, 40.60368"
283 MAYBURY AV,LIST,Raised,"-74.141428, 40.54843"
283 MONTGOMERY ST,PLAC,Raised,"-73.955378, 40.665643"
283 MYRTLE AV,PLAC,NA,"-74.121477, 40.628658"
283 NEALDOW AV,ACRU,Raised,"-74.135954, 40.616757"
283 PLAINVIEW AV,PLAC,Raised,"1.0, 1.0"
283 PROSPECT AV,ACPS,Raised,"-73.989005, 40.663233"
283 RIDGECREST AV,ACSA1,Raised,"-74.160238, 40.540519"
283 ROSS AV,PLAC,Raised,"-74.114776, 40.57055"
283 ST NICHOLAS AV,ACPL,Raised,"1.0, 1.0"
283 STERLING PL,PLAC,Raised,"-73.968536, 40.675705"
283 THORNY CROFT AV,PLAC,Raised,"-74.156762, 40.5393"
283 WARDWELL AV,ACRU,Raised,"-74.133216, 40.616289"
283 WOOLLEY AV,SOJA,NA,"-74.139559, 40.617329"
2830 GRAND CONCOURSE,QURU,NA,"-73.891441, 40.869764"
2830 GRAND CONCOURSE,GIBI,NA,"-73.891441, 40.869764"
