address,species,sidewalk_condition,location
13-045 EGGERT PL,ACSA1,Raised,"-73.75863, 40.609351"
13-051 BEACH CHANNEL DR,PLAC,Raised,"-73.75458, 40.606769"
13-051 DICKENS AV,ACPL,Raised,"-73.759906, 40.609606"
13-054 BEACH CHANNEL DR,PLAC,Raised,"-73.754572, 40.606792"
13-054 PINSON ST,ACPL,Raised,"-73.755413, 40.607238"
13-055 PINSON ST,ULAM,Raised,"-73.755413, 40.607238"
13-058 DICKENS AV,PLAC,Raised,"-73.759906, 40.609606"
13-070 CHANDLER ST,ACPL,Raised,"-73.756184, 40.607922"
13-075 EGGERT PL,GLTR,Raised,"-73.75863, 40.609351"
13-077 BEACH CHANNEL DR,PLAC,Raised,"-73.754368, 40.607403"
13-079 EGGERT PL,GLTR,Raised,"-73.75863, 40.609351"
13-080 GIPSON ST,ACPL,Raised,"-73.757984, 40.608244"
13-083 PINSON ST,ACPL,Raised,"-73.755269, 40.607779"
13-088 PINSON ST,ACSA1,Raised,"-73.755232, 40.607973"
130 68 ST,PLAC,Raised,"-74.03018, 40.638058"
130 93 ST,PLAC,Raised,"-74.037, 40.619596"
130 ASPINWALL ST,PYCA,Raised,"-74.248341, 40.504857"
130 BAY TER,FRPE,Raised,"-74.135571, 40.55429"
130 BRIGHTON 11 ST,PLAC,Raised,"1.0, 1.0"
130 BRYSON AV,ACRU,Raised,"-74.143952, 40.618639"
130 CORBIN PL,PLAC,Raised,"-73.954247, 40.578651"
130 DAHLIA ST,TICO,NA,"-74.199941, 40.546145"
130 DOVER GREEN,ACPL,Raised,"-74.197219, 40.555836"
130 E 52 ST,PLAC,Raised,"-73.929101, 40.658035"
130 E 88 ST,PLAC,Raised,"-73.919054, 40.649691"
130 FIELDWAY AV,ACPL,Raised,"-74.141264, 40.549378"
130 GALE PL,QUPA,Raised,"-73.892869, 40.885257"
130 GETZ AV,GLTR,NA,"-74.166121, 40.55692"
130 GLASCOE AV,ACSA1,Raised,"-74.140214, 40.618327"
130 HUNTER AV,ACPL,NA,"-74.104115, 40.581664"
130 LAFAYETTE AV,QUPA,Raised,"-73.972155, 40.687479"
130 MACDONOUGH ST,ULAM,Raised,"-73.94121, 40.681304"
130 MADA AV,ACRU,Raised,"-74.10712, 40.631546"
130 NICHOLS AV,QUPA,Raised,"-73.869394, 40.687633"
130 NORWOOD AV,PLAC,Raised,"-74.07577, 40.619904"
130 PEMBROKE ST,QUPA,Raised,"-73.937081, 40.580152"
130 PINEHURST AV,PLAC,NA,"-73.938756, 40.852509"
130 PINEHURST AV,SOJA,NA,"-73.938756, 40.852509"
130 PINEHURST AV,ULAM,NA,"-73.938756, 40.852509"
130 PINEHURST AV,ACPL,NA,"-73.938756, 40.852509"
130 PRESCOTT AV,PLAC,NA,"-74.110238, 40.577601"
130 STOBE AV,ACRU,NA,"-74.100831, 40.583873"
130 SWINNERTON ST,QUPA,Raised,"-74.246588, 40.505386"
130 TYSEN ST,PLAC,Raised,"-74.099438, 40.642095"
130 W 165 ST,QUPA,NA,"-73.928312, 40.834343"
130 W 95 ST,UL,Raised,"-73.968903, 40.792558"
130 WILSON ST,ACSA1,Raised,"-74.092246, 40.595356"
130 WOOLLEY AV,GLTR,Raised,"-74.138607, 40.620857"
130-001 225 ST,ACSA1,Raised,"-73.741738, 40.683034"
130-002 60 AV,PLAC,Raised,"-73.835773, 40.744169"
130-002 60 AV,QUPA,Raised,"-73.835773, 40.744169"
130-003 107 AV,ACPL,Raised,"-73.814109, 40.686947"
130-003 111 AV,ACRU,Raised,"-73.81244, 40.68303"
130-003 NEWPORT AV,TICO,NA,"-73.849936, 40.577526"
130-004 123 ST,QUPA,Raised,"-73.815182, 40.673252"
130-004 ROCKAWAY BEACH AV,PLAC,NA,"-73.848851, 40.575617"
130-005 ROCKAWAY BEACH AV,ACPL,NA,"-73.848851, 40.575617"
130-006 231 ST,QUPA,Raised,"-73.735803, 40.680793"
130-011 92 AV,ACPL,Raised,"-73.819903, 40.697643"
130-011 CRONSTON AV,PLAC,NA,"-73.851085, 40.579389"
130-011 CRONSTON AV,PYCA,NA,"-73.851085, 40.579389"
130-013 127 ST,UNKNOWN,Raised,"-73.811578, 40.672445"
130-013 INWOOD ST,QUPA,Raised,"-73.793369, 40.670234"
130-013 VAN WYCK EP,TICO,Raised,"1.0, 1.0"
130-014 CRONSTON AV,PLAC,NA,"-73.851118, 40.579378"
130-015 161 ST,ACPL,Raised,"-73.779212, 40.675613"
130-015 218 ST,ACPL,Raised,"-73.748491, 40.684693"
130-015 227 ST,ACPL,Raised,"-73.74017, 40.682194"
130-016 120 ST,ACPL,Raised,"-73.818896, 40.673689"
130-016 INWOOD ST,QUPA,Raised,"-73.793382, 40.67017"
130-016 ROCKAWAY BEACH AV,GLTR,NA,"-73.848945, 40.575578"
130-016 ROCKAWAY BEACH AV,ACSA2,NA,"-73.848945, 40.575578"
130-016 VAN WYCK EP,PLAC,Raised,"1.0, 1.0"
130-017 120 ST,ACPL,Raised,"-73.818896, 40.673689"
130-017 133 AV,PLAC,Raised,"-73.808792, 40.66987"
130-017 217 ST,ACPL,Raised,"-73.749368, 40.684932"
130-018 109 AV,PLAC,Raised,"-73.813188, 40.684933"
130-018 123 ST,PLAC,Raised,"-73.815256, 40.673011"
130-018 14 AV,ACPL,Raised,"-73.837553, 40.785878"
130-018 227 ST,ACSA1,Raised,"-73.740215, 40.682114"
130-020 143 ST,ACPL,Raised,"-73.796037, 40.670691"
130-020 221 ST,ACPL,Raised,"-73.745406, 40.68375"
130-020 LAURELTON PKWY,PLAC,Raised,"-73.730839, 40.678986"
130-021 146 ST,QUPA,Raised,"-73.792504, 40.669989"
130-021 INWOOD ST,QUPA,Raised,"-73.793395, 40.670106"
130-021 VAN WYCK EP,PLAC,Raised,"1.0, 1.0"
130-021 VAN WYCK EP,ACPL,Raised,"1.0, 1.0"
130-022 VAN WYCK EP,PLAC,Raised,"1.0, 1.0"
130-024 120 ST,QURU,Raised,"-73.81894, 40.673545"
130-024 224 ST,ACPL,Raised,"-73.742871, 40.682833"
130-024 227 ST,ACSA1,Raised,"-73.740282, 40.681993"
130-025 120 ST,PLAC,Raised,"-73.81894, 40.673545"
130-025 125 ST,TICO,Raised,"-73.813471, 40.672551"
130-025 146 ST,QUPA,Raised,"-73.792517, 40.669925"
130-025 148 ST,ACSA1,Raised,"-73.790745, 40.669692"
130-025 236 ST,ACPL,Raised,"-73.731651, 40.679154"
130-025 INWOOD ST,QUPA,Raised,"-73.793408, 40.670042"
130-026 146 ST,QUPA,Raised,"-73.792523, 40.669895"
130-026 VAN WYCK EP,PLAC,NA,"1.0, 1.0"
130-027 123 ST,ACPL,Raised,"-73.815297, 40.672875"
130-027 218 ST,ACPL,Raised,"-73.748612, 40.684475"
130-027 226 ST,ACSA1,Raised,"-73.741158, 40.682212"
130-028 144 ST,ACPL,Raised,"-73.795219, 40.670262"
130-028 146 ST,QUPA,Raised,"-73.792529, 40.669862"
130-028 148 ST,ACSA1,Raised,"-73.790758, 40.669631"
130-028 227 ST,ACSA1,Raised,"-73.740327, 40.681913"
130-028 F LEWIS BLVD,PLAC,Raised,"1.0, 1.0"
130-028 F LEWIS BLVD,ACPL,Raised,"1.0, 1.0"
130-028 VAN WYCK EP,PLAC,NA,"1.0, 1.0"
130-029 236 ST,ACPL,Raised,"-73.731689, 40.679078"
130-031 146 ST,QUPA,Raised,"-73.792536, 40.669831"
130-031 92 AV,ACPL,NA,"-73.819521, 40.697756"
130-031 INWOOD ST,QUPA,Raised,"-73.793427, 40.669946"
130-032 148 ST,ACSA1,Raised,"-73.790772, 40.66957"
130-032 VAN WYCK EP,ACPL,NA,"1.0, 1.0"
130-034 VAN WYCK EP,PLAC,NA,"1.0, 1.0"
130-035 92 AV,ACPL,NA,"-73.819444, 40.697779"
130-036 127 ST,COMA,Raised,"-73.811712, 40.672012"
130-036 VAN WYCK EP,PLAC,NA,"1.0, 1.0"
130-037 146 ST,QUPA,Raised,"-73.792554, 40.669737"
130-038 146 ST,QUPA,Raised,"-73.792561, 40.669705"
130-038 INWOOD ST,QUPA,Raised,"-73.793452, 40.669817"
130-039 INWOOD ST,QUPA,Raised,"-73.793452, 40.669817"
130-040 120 ST,ACPL,Raised,"-73.819028, 40.673257"
130-040 127 ST,LITU,Raised,"-73.811735, 40.67194"
130-040 146 ST,QUPA,Raised,"-73.792567, 40.669674"
130-040 VAN WYCK EP,PLAC,NA,"1.0, 1.0"
130-041 133 AV,ACPL,Raised,"-73.808335, 40.669666"
130-042 122 ST,ACSA1,Raised,"-73.817219, 40.672892"
130-042 133 AV,ACPL,Raised,"-73.808314, 40.669657"
130-042 VAN WYCK EP,PLAC,NA,"1.0, 1.0"
130-043 INWOOD ST,QUPA,Raised,"-73.793465, 40.669753"
130-044 133 AV,ACPL,Raised,"-73.808292, 40.669648"
130-044 INWOOD ST,QUPA,Raised,"-73.793471, 40.669722"
130-045 217 ST,ACPL,Raised,"-73.749653, 40.684422"
130-046 227 ST,ACPL,Raised,"-73.740528, 40.681552"
130-046 VAN WYCK EP,PLAC,Raised,"1.0, 1.0"
130-050 146 ST,QUPA,Raised,"-73.792599, 40.669516"
