address,species,sidewalk_condition,location
131 E 13 ST,ACPL,Raised,"-73.955463, 40.721959"
131 E 233 ST,ACPL,Raised,"-73.87181, 40.896367"
131 E 39 ST,PLAC,Raised,"-73.941284, 40.654287"
131 E 89 ST,TICO,Raised,"-73.91834, 40.650152"
131 E 93 ST,PLAC,Raised,"-73.926268, 40.661844"
131 E FIGUERA AV,PLAC,Raised,"-74.160977, 40.552208"
131 EYLANDT ST,ACPS,NA,"-74.170383, 40.534198"
131 GREELEY AV,PLAC,NA,"-74.109434, 40.578039"
131 GRYMES HILL RD,PLAC,Raised,"-74.092797, 40.623321"
131 HAROLD ST,ULAM,Raised,"-74.124891, 40.601696"
131 HAROLD ST,GLTR,Raised,"-74.124891, 40.601696"
131 JAQUES AV,PLAC,Raised,"-74.111926, 40.572499"
131 KENILWORTH PL,ACPS,Raised,"-73.94901, 40.632875"
131 MARION AV,PLAC,Raised,"-74.085173, 40.628588"
131 PACIFIC ST,PYCA,Raised,"-73.995542, 40.689813"
131 PARKVILLE AV,PYCA,Raised,"-73.973467, 40.629902"
131 PRESCOTT AV,PLAC,NA,"-74.110238, 40.577601"
131 QUINLAN AV,PLAC,Raised,"-74.128827, 40.609168"
131 RIDGEWOOD AV,ACSA1,Raised,"-73.884025, 40.682927"
131 W 95 ST,UL,Raised,"-73.968903, 40.792558"
131 WARWICK ST,PLAC,Raised,"-73.887758, 40.680873"
131 WEIRFIELD ST,GLTR,Raised,"-73.912784, 40.689396"
131 WINCHESTER AV,ACSA1,Raised,"-74.153274, 40.53584"
131-001 218 ST,FRPE,Raised,"-73.749363, 40.683124"
131-001 218 ST,ACSA1,Raised,"-73.749363, 40.683124"
131-001 VAN WYCK EP,ACPL,Raised,"1.0, 1.0"
131-002 107 AV,PLAC,Raised,"-73.813465, 40.687134"
131-002 225 ST,ACSA1,Raised,"-73.742897, 40.680954"
131-002 ROCKAWAY BEACH AV,PLAC,NA,"-73.849627, 40.575295"
131-003 142 ST,ACPL,Raised,"-73.798027, 40.670143"
131-004 LIBERTY AV,ULAM,Raised,"-73.814766, 40.690076"
131-005 NEWPORT AV,PLAC,NA,"-73.850775, 40.577244"
131-006 224 ST,ACPL,Raised,"-73.743811, 40.681146"
131-007 109 AV,ACPL,Raised,"-73.812379, 40.685315"
131-007 B 131 ST,ACSA2,NA,"-73.807541, 40.670758"
131-008 132 ST,PLAC,Raised,"-73.806486, 40.670588"
131-010 103 AV,ACSA1,Raised,"-73.815131, 40.69076"
131-010 218 ST,ACPL,Raised,"-73.749399, 40.683057"
131-011 132 ST,PLAC,Raised,"-73.806492, 40.670559"
131-011 ROCKAWAY BEACH AV,TICO,NA,"-73.84969, 40.575269"
131-012 232 ST,TICO,Raised,"-73.736019, 40.67847"
131-012 232 ST,ACPL,Raised,"-73.736019, 40.67847"
131-014 132 ST,ACPL,Raised,"-73.806505, 40.6705"
131-014 226 ST,ACSA1,Raised,"-73.742185, 40.680406"
131-014 CRONSTON AV,PLAC,NA,"-73.851943, 40.579101"
131-014 NEWPORT AV,PLAC,NA,"-73.850856, 40.577217"
131-015 CRONSTON AV,PLAC,NA,"-73.851943, 40.579101"
131-015 NEW YORK FARMERS B,SOJA,Raised,"1.0, 1.0"
131-016 140 ST,ACRU,Raised,"-73.829347, 40.787427"
131-016 226 ST,ACSA1,Raised,"-73.74221, 40.680363"
131-016 F LEWIS BLVD,ACSA1,Raised,"1.0, 1.0"
131-016 ROCKAWAY BEACH AV,PLAC,NA,"-73.849737, 40.575249"
131-017 132 ST,PLAC,Raised,"-73.806512, 40.670471"
131-018 109 AV,ACPL,Raised,"-73.812284, 40.685359"
131-020 132 ST,ACSA2,Raised,"-73.806525, 40.670412"
131-020 232 ST,TICO,Raised,"-73.736119, 40.678291"
131-021 132 ST,PLAC,Raised,"-73.806525, 40.670412"
131-021 86 RD,PLAC,Raised,"-73.821891, 40.705272"
131-022 115 AV,ACSA2,Raised,"-73.809608, 40.679852"
131-022 132 ST,PLAC,Raised,"-73.806532, 40.670383"
131-024 131 AV,TICO,Raised,"-73.807257, 40.670832"
131-024 132 ST,ACSA1,Raised,"-73.806538, 40.670353"
131-027 142 ST,ACPL,Raised,"-73.797824, 40.669654"
131-027 232 ST,TICO,Raised,"-73.736192, 40.678158"
131-029 132 ST,ACPL,Raised,"-73.806552, 40.670294"
131-029 233 ST,PYCA,Raised,"-73.735362, 40.677847"
131-030 132 ST,CEOC,Raised,"-73.806558, 40.670265"
131-031 224 ST,ACSA1,Raised,"-73.744109, 40.68061"
131-032 95 AV,ACPL,Raised,"-73.817116, 40.695236"
131-032 F LEWIS BLVD,ACPL,Raised,"1.0, 1.0"
131-033 132 ST,ACPL,Raised,"-73.806565, 40.670235"
131-033 142 ST,ACPL,Raised,"-73.797772, 40.669531"
131-033 229 ST,PLAC,Raised,"-73.739822, 40.67917"
131-033 231 ST,TICO,Raised,"-73.737124, 40.678283"
131-034 132 ST,ACPL,Raised,"-73.806571, 40.670206"
131-035 226 ST,ACSA1,Raised,"-73.742433, 40.679961"
131-035 232 ST,TICO,Raised,"-73.736291, 40.677979"
131-036 132 ST,PLAC,Raised,"-73.806578, 40.670177"
131-036 226 ST,ACSA1,Raised,"-73.742457, 40.679918"
131-037 132 ST,ACPL,Raised,"-73.806578, 40.670177"
131-038 132 ST,TICO,Raised,"-73.806584, 40.670147"
131-038 232 ST,TICO,Raised,"-73.736341, 40.67789"
131-039 227 ST,PLAC,Raised,"-73.741619, 40.679596"
131-040 232 ST,TICO,Raised,"-73.736365, 40.677846"
131-042 132 ST,TICO,Raised,"-73.806598, 40.670088"
131-042 231 ST,TICO,Raised,"-73.737244, 40.678062"
131-043 228 ST,ACSA1,Raised,"-73.740808, 40.679224"
131-044 132 ST,TICO,Raised,"-73.806604, 40.670059"
131-045 226 ST,ACSA1,Raised,"-73.742557, 40.679739"
131-045 231 ST,TICO,Raised,"-73.737268, 40.678019"
131-046 132 ST,ACPL,Raised,"-73.806611, 40.67003"
131-047 226 ST,ACSA1,Raised,"-73.742581, 40.679695"
131-049 133 AV,ACSA2,Raised,"-73.807251, 40.669321"
131-049 226 ST,ACSA1,Raised,"-73.742607, 40.67965"
131-049 231 ST,TICO,Raised,"-73.737316, 40.67793"
131-051 228 ST,ACPL,Raised,"-73.740906, 40.679048"
131-053 232 ST,TICO,Raised,"-73.736514, 40.677578"
131-055 231 ST,TICO,Raised,"-73.737388, 40.677798"
131-056 231 ST,TICO,Raised,"-73.737411, 40.677755"
131-057 226 ST,ACSA1,Raised,"-73.742705, 40.679473"
131-057 232 ST,TICO,Raised,"-73.736562, 40.677491"
131-059 231 ST,TICO,Raised,"-73.737436, 40.677709"
131-061 229 ST,ACPL,Raised,"-73.740168, 40.678549"
131-066 226 ST,ACSA1,Raised,"-73.742829, 40.67925"
131-072 231 ST,TICO,Raised,"-73.737604, 40.6774"
131-078 229 ST,ACSA1,Raised,"-73.74039, 40.678148"
131-079 230 ST,ACSA1,Raised,"-73.739527, 40.677868"
131-079 231 ST,TICO,Raised,"-73.737676, 40.677268"
131-080 229 ST,ACSA1,Raised,"-73.740415, 40.678104"
1310 ADEE AV,ACSA1,Raised,"-73.848432, 40.869362"
1310 E 35 ST,TICO,Raised,"-73.941148, 40.622122"
1310 E 53 ST,ACPL,Raised,"-73.924796, 40.626829"
1311 FOSTER AV,QUPA,Raised,"-73.964706, 40.633296"
1311 LELAND AV,PLAC,Raised,"-73.863847, 40.832868"
1311 WILSON AV,PLAC,Raised,"1.0, 1.0"
1312 ADEE AV,PYCA,Raised,"-73.848326, 40.86936"
1312 BUSHWICK AV,GLTR,Raised,"-73.912521, 40.686301"
1312 CATON AV,GLTR,Raised,"-73.967792, 40.649647"
1312 CORTELYOU RD,TICO,Raised,"-73.966057, 40.640485"
1312 E 21 ST,ACSA1,Raised,"-73.95451, 40.621343"
1312 E 51 ST,ACPL,Raised,"-73.926932, 40.628906"
1312 E 84 ST,PLAC,Raised,"-73.90283, 40.630624"
1312 FRANKLIN AV,GIBI,Raised,"-73.90176, 40.832044"
1312 PLIMPTON AV,OSVI,NA,"-73.924561, 40.840392"
1312 PURITAN AV,PLAC,Raised,"-73.833091, 40.837179"
1312 SCHNECTADY AV,PLAC,Raised,"-73.93213, 40.640685"
1312 WILSON AV,ACPL,Raised,"1.0, 1.0"
1313 E 28 ST,ACPL,Raised,"-73.947385, 40.619073"
1313 E 28 ST,GLTR,Raised,"-73.947385, 40.619073"
1313 E 85 ST,PLAC,Raised,"-73.902087, 40.631104"
1313 EDWARDS AV,PLAC,Raised,"-73.83496, 40.836632"
1313 S PROSPECT AV,QUPA,Raised,"-73.898093, 40.828163"
1314 8 AV,QUPA,Raised,"-73.981302, 40.663254"
1314 Avenue K,QUPA,Raised,"-73.962653, 40.622601"
1314 E 101 ST,PLAC,Raised,"-73.890047, 40.638828"
1314 E 53 ST,ACPL,Raised,"-73.924784, 40.626716"
1314 E 94 ST,ACRU,Raised,"-73.899774, 40.639202"
1315 104 ST,PLAC,Raised,"-73.887847, 40.64025"
1315 BOSTON RD,PLAC,Raised,"-73.899801, 40.83164"
1315 BX AND PELHAM N,PLAC,Raised,"1.0, 1.0"
1315 E 100 ST,PLAC,Raised,"-73.890762, 40.638367"
1315 E 101 ST,PLAC,Raised,"-73.890047, 40.638828"
1315 E 46 ST,PLAC,Raised,"-73.931838, 40.628852"
1315 E 49 ST,ACPL,Raised,"-73.928967, 40.62903"
1315 E 52 ST,SOJA,Raised,"-73.925866, 40.62774"
1315 E 64 ST,TICO,Raised,"-73.917156, 40.620753"
1315 E 89 ST,PLAC,Raised,"-73.899168, 40.632935"
1315 E 98 ST,ACPL,Raised,"-73.895456, 40.640338"
1315 WILSON AV,PLAC,Raised,"1.0, 1.0"
1316 BEVERLEY RD,LIST,Raised,"-73.966706, 40.644117"
1316 DITMAS AV,ACPL,Raised,"-73.965232, 40.63635"
1316 E 100 ST,PLAC,Raised,"-73.890727, 40.638336"
1316 E 35 ST,PLAC,Raised,"-73.94112, 40.621983"
1316 E 86 ST,PLAC,Raised,"-73.901276, 40.631516"
1316 E 99 ST,PLAC,Raised,"-73.89144, 40.637875"
1316 GIVAN AV,ACSA1,Raised,"-73.849236, 40.873436"
1316 JEFFERSON AV,FRPE,Raised,"-73.911495, 40.693102"
1316 WILSON AV,ACSA2,Raised,"1.0, 1.0"
1317 Avenue K,PLAC,Raised,"-73.962635, 40.622603"
1317 E 85 ST,PLAC,Raised,"-73.902015, 40.631039"
1317 E 88 ST,ACPL,Raised,"-73.899848, 40.632443"
1317 E 94 ST,ACPL,Raised,"-73.899683, 40.639123"
1317 S PROSPECT AV,UNKNOWN,Raised,"-73.898022, 40.828338"
1318 Avenue W,PLAC,Raised,"1.0, 1.0"
1318 CORTELYOU RD,TICO,Raised,"-73.966004, 40.640508"
1318 E 23 ST,PYCA,Raised,"-73.952063, 40.618413"
1318 E 23 ST,ACPL,Raised,"-73.952063, 40.618413"
1318 E 85 ST,PLAC,Raised,"-73.901978, 40.631005"
1318 E 99 ST,PLAC,Raised,"-73.891403, 40.637841"
