address,species,sidewalk_condition,location
730 Avenue Y,PLAC,Raised,"-73.962226, 40.589262"
730 BRADFORD ST,PLAC,Raised,"-73.888147, 40.661011"
730 CRAIG AV,QUPA,Raised,"-74.252057, 40.504878"
730 CROSSBAY BLVD,PLAC,Raised,"-73.819318, 40.607753"
730 DUNNE CT,PLAC,Raised,"-73.961953, 40.590027"
730 E 13 ST,PYCA,Raised,"-73.974794, 40.72719"
730 E 218 ST,ACPL,Raised,"-73.862299, 40.882594"
730 SHELDEN AV,PLAC,Raised,"-74.199158, 40.540406"
730 VANNEST AV,ACSA2,NA,"-73.864447, 40.844006"
7301 Avenue U,PLAC,Raised,"-73.906005, 40.620764"
7302 Avenue X,PLAC,Raised,"-73.900541, 40.615875"
7306 7 AV,PLAC,Raised,"-74.01819, 40.628597"
731 DESMOND CT,PLAC,Raised,"-73.962059, 40.590708"
731 E 22 ST,TICO,Raised,"-73.956039, 40.634435"
731 E 226 ST,AC,Raised,"-73.859181, 40.888227"
731 E 226 ST,TICO,Raised,"-73.859181, 40.888227"
731 E 3 ST,PLAC,Raised,"-73.975648, 40.634114"
731 E 58 ST,PLAC,Raised,"-73.921074, 40.637033"
731 E 85 ST,ACSA1,Raised,"-73.911022, 40.639125"
731 LENOX RD,ACSA2,Raised,"-73.932806, 40.655209"
731 LINWOOD ST,PLAC,Raised,"-73.880863, 40.667184"
731 Penn Ave,GLTR,Raised,"1.0, 1.0"
731 SCHNECTADY AV,PLAC,Raised,"-73.933723, 40.655602"
731 TILDEN ST,ACPS,NA,"-73.863691, 40.876821"
7310 7 AV,PLAC,Raised,"-74.018196, 40.628565"
7311 4 AV,QUPA,Raised,"-74.024521, 40.632086"
7315 Avenue X,PLAC,Raised,"-73.900456, 40.61593"
7316 6 AV,ACPL,Raised,"-74.019733, 40.629522"
7317 19 AV,PLAC,Raised,"-73.992861, 40.613238"
7319 19 AV,PLAC,Raised,"-73.992873, 40.613226"
732 E 22 ST,ACPL,Raised,"-73.956039, 40.634435"
732 E 48 ST,PLAC,Raised,"-73.931459, 40.643569"
732 E 58 ST,PLAC,Raised,"-73.92109, 40.637177"
732 LENOX RD,PLAC,Raised,"-73.932806, 40.655209"
