address,species,sidewalk_condition,location
107-031 129 ST,ACSA1,Raised,"-73.814651, 40.686041"
107-031 LEFFERTS BLVD,PLAC,Raised,"-73.822934, 40.683716"
107-032 114 ST,ACPL,Raised,"-73.827065, 40.682493"
107-032 131 ST,PLAC,Raised,"-73.813147, 40.686514"
107-032 132 ST,PLAC,Raised,"-73.812209, 40.686849"
107-033 109 ST,ACPS,Raised,"-73.831567, 40.681213"
107-033 127 ST,ACRU,Raised,"-73.816248, 40.68551"
107-033 129 ST,PLAC,Raised,"-73.81463, 40.685998"
107-033 131 ST,PLAC,Raised,"-73.813147, 40.686514"
107-033 133 ST,PLAC,Raised,"-73.811416, 40.687123"
107-034 114 ST,ACPL,Raised,"-73.827045, 40.682451"
107-034 126 ST,QUPA,Raised,"-73.817011, 40.685249"
107-034 132 ST,PLAC,Raised,"-73.812193, 40.686814"
107-034 134 ST,PLAC,Raised,"-73.810532, 40.687372"
107-035 133 ST,ACPL,Raised,"-73.8114, 40.687091"
107-036 131 ST,ACRU,Raised,"-73.813105, 40.686442"
107-036 156 ST,ACPL,Raised,"-73.797052, 40.695415"
107-037 107 ST,ACPL,Raised,"-73.833281, 40.680629"
107-037 114 ST,ACPL,Raised,"-73.827025, 40.68241"
107-037 115 ST,ACPL,Raised,"-73.826213, 40.682637"
107-037 126 ST,QUPA,Raised,"-73.816991, 40.685207"
107-037 135 ST,PLAC,Raised,"-73.809651, 40.687606"
107-037 91 ST,ACPL,Raised,"-73.846712, 40.677681"
107-038 106 ST,ACPL,Raised,"-73.834136, 40.680337"
107-038 109 ST,PLAC,Raised,"-73.831505, 40.681086"
107-038 126 ST,QUPA,Raised,"-73.81697, 40.685163"
107-038 128 ST,PLAC,Raised,"-73.815452, 40.685622"
107-038 134 ST,PLAC,Raised,"-73.810501, 40.68731"
107-038 92 ST,ACPL,Raised,"-73.845719, 40.677789"
107-038 LEFFERTS BLVD,PLAC,Raised,"-73.82285, 40.683545"
107-039 106 ST,PLAC,Raised,"-73.834136, 40.680337"
107-039 126 ST,QUPA,Raised,"-73.81697, 40.685163"
107-040 109 ST,PLAC,Raised,"-73.831485, 40.681045"
107-040 135 ST,ACPL,Raised,"-73.80962, 40.687546"
107-041 116 ST,ACPL,Raised,"-73.825344, 40.682787"
107-041 124 ST,ACPL,Raised,"-73.818552, 40.684638"
107-041 126 ST,QUPA,Raised,"-73.816949, 40.685122"
107-041 92 ST,ACPL,Raised,"-73.845701, 40.677752"
107-042 112 ST,ACPL,Raised,"-73.828651, 40.681803"
107-042 134 ST,ACPL,Raised,"-73.81047, 40.687248"
107-042 134 ST,PLAC,Raised,"-73.81047, 40.687248"
107-042 92 ST,ACSA1,Raised,"-73.845682, 40.677713"
107-042 93 ST,ACSA1,Raised,"-73.844515, 40.677897"
107-042 LEFFERTS BLVD,PLAC,Raised,"-73.822809, 40.68346"
107-043 106 ST,ACPL,Raised,"-73.834094, 40.680252"
107-043 109 ST,ACRU,Raised,"-73.831463, 40.681001"
107-043 124 ST,ACPL,Raised,"-73.818529, 40.684594"
107-043 132 ST,PLAC,Raised,"-73.812126, 40.686672"
107-043 88 ST,ACPL,Raised,"-73.849343, 40.677192"
107-044 106 ST,ACSA1,Raised,"-73.834074, 40.680211"
107-044 107 ST,ACPL,Raised,"-73.833198, 40.680459"
107-044 126 ST,QUPA,Raised,"-73.816908, 40.685036"
107-044 132 ST,PLAC,Raised,"-73.812109, 40.686637"
107-044 133 ST,ULAM,Raised,"-73.811318, 40.686928"
107-044 VAN WYCK EP,PLAC,Raised,"1.0, 1.0"
107-045 107 ST,ACPL,Raised,"-73.833198, 40.680459"
107-045 91 ST,QUPA,Raised,"-73.846646, 40.677527"
107-046 114 ST,ACPL,Raised,"-73.826921, 40.682198"
107-046 117 ST,PLAC,Raised,"-73.824459, 40.682896"
107-046 126 ST,QUPA,Raised,"-73.816888, 40.684995"
107-046 128 ST,PLAC,Raised,"-73.815378, 40.685455"
107-046 89 ST,ACPL,Raised,"-73.848405, 40.677249"
107-047 115 ST,ACPL,Raised,"-73.826109, 40.682426"
107-047 126 ST,QUPA,Raised,"-73.816888, 40.684995"
107-047 88 ST,ACPL,Raised,"-73.849308, 40.677118"
107-048 132 ST,PLAC,Raised,"-73.812076, 40.686566"
107-049 117 ST,ACPL,Raised,"-73.824437, 40.682852"
107-049 126 ST,QUPA,Raised,"-73.816867, 40.684951"
107-049 78 ST,ACPL,Raised,"-73.858742, 40.676168"
107-049 88 ST,PLAC,Raised,"-73.849289, 40.67708"
107-050 107 ST,QUPA,Raised,"-73.833136, 40.680332"
107-050 114 ST,ACPS,Raised,"-73.82688, 40.682113"
107-050 117 ST,ACPL,Raised,"-73.824417, 40.68281"
107-050 78 ST,ACPL,Raised,"-73.858736, 40.676144"
107-050 87 ST,ACSA1,Raised,"-73.850177, 40.676911"
107-051 107 ST,TICO,Raised,"-73.833136, 40.680332"
107-051 120 ST,ACPL,Raised,"-73.821815, 40.683552"
107-051 126 ST,QUPA,Raised,"-73.816847, 40.684909"
107-051 135 ST,ULAM,Raised,"-73.809545, 40.687396"
107-051 LEFFERTS BLVD,ACPL,Raised,"-73.822726, 40.683292"
107-052 107 ST,ACPL,Raised,"-73.833115, 40.680289"
107-052 126 ST,QUPA,Raised,"-73.816826, 40.684865"
107-052 131 ST,QUPH,Raised,"-73.812936, 40.68615"
107-052 131 ST,PYCA,Raised,"-73.812936, 40.68615"
107-053 106 ST,ACSA1,Raised,"-73.833992, 40.68004"
107-053 115 ST,ACPL,Raised,"-73.826046, 40.682297"
107-053 120 ST,PLAC,Raised,"-73.821794, 40.683508"
107-053 126 ST,QUPA,Raised,"-73.816826, 40.684865"
107-054 109 ST,ACPL,Raised,"-73.831339, 40.680749"
107-054 115 ST,ACPL,Raised,"-73.826026, 40.682256"
107-055 106 ST,ACPL,Raised,"-73.833971, 40.679999"
107-055 87 ST,ACPL,Raised,"-73.850141, 40.676836"
107-055 LEFFERTS BLVD,PLAC,Raised,"-73.822685, 40.683207"
107-056 109 ST,PLAC,Raised,"-73.831318, 40.680707"
107-056 115 ST,ACPL,Raised,"-73.826006, 40.682214"
107-056 126 ST,QUPA,Raised,"-73.816786, 40.684782"
107-056 87 ST,ACPL,Raised,"-73.850124, 40.676799"
107-056 LEFFERTS BLVD,PLAC,Raised,"-73.822665, 40.683166"
107-057 107 ST,ACPL,Raised,"-73.833074, 40.680206"
107-057 109 ST,ACPL,Raised,"-73.831318, 40.680707"
107-057 115 ST,ACPL,Raised,"-73.826006, 40.682214"
107-057 124 ST,TICO,Raised,"-73.818368, 40.684291"
107-057 126 ST,QUPA,Raised,"-73.816786, 40.684782"
107-057 LEFFERTS BLVD,PLAC,Raised,"-73.822665, 40.683166"
107-058 115 ST,ACPL,Raised,"-73.825984, 40.682171"
107-058 116 ST,TICO,Raised,"-73.825156, 40.682405"
107-058 129 ST,ACPL,Raised,"-73.814363, 40.68546"
107-058 LEFFERTS BLVD,PLAC,Raised,"-73.822643, 40.683122"
107-059 115 ST,ACPL,Raised,"-73.825984, 40.682171"
107-059 116 ST,ACPL,Raised,"-73.825156, 40.682405"
107-059 126 ST,QUPA,Raised,"-73.816764, 40.684738"
107-060 109 ST,PLAC,Raised,"-73.831277, 40.680622"
107-060 115 ST,ACPL,Raised,"-73.825964, 40.682129"
107-060 116 ST,PLAC,Raised,"-73.825136, 40.682364"
107-060 LEFFERTS BLVD,PLAC,Raised,"-73.822623, 40.68308"
107-061 126 ST,QUPA,Raised,"-73.816744, 40.684697"
107-061 92 ST,TICO,Raised,"-73.845517, 40.677375"
107-062 109 ST,PLAC,Raised,"-73.831255, 40.680579"
107-062 126 ST,ACPL,Raised,"-73.816723, 40.684653"
107-063 115 ST,ACPL,Raised,"-73.825943, 40.682086"
107-063 126 ST,QUPA,Raised,"-73.816723, 40.684653"
107-063 92 ST,ACPL,Raised,"-73.845498, 40.677336"
107-063 LEFFERTS BLVD,PLAC,Raised,"-73.822602, 40.683037"
107-064 109 ST,ACPL,Raised,"-73.831235, 40.680537"
107-064 117 ST,PLAC,Raised,"-73.824271, 40.682513"
107-065 109 ST,ACPL,Raised,"-73.831235, 40.680537"
107-066 107 ST,ACPL,Raised,"-73.83297, 40.679995"
107-066 109 ST,PLAC,Raised,"-73.831214, 40.680496"
107-067 129 ST,ACPL,Raised,"-73.814281, 40.685295"
107-068 107 ST,OSVI,Raised,"-73.832949, 40.679952"
107-068 109 ST,ACPL,Raised,"-73.831193, 40.680452"
107-070 107 ST,ACPL,Raised,"-73.832929, 40.67991"
1070 59 ST,ULAM,Raised,"-74.002965, 40.632461"
1070 59 ST,PLAC,Raised,"-74.002965, 40.632461"
1070 E 13 ST,GIBI,Raised,"-73.962928, 40.623285"
1070 EVERGREEN AV,ACSA2,Raised,"-73.880301, 40.825185"
1070 UNION ST,PLAC,Raised,"-73.956403, 40.669395"
1071 Avenue I,ACRU,Raised,"1.0, 1.0"
1071 E 26 ST,PLAC,Raised,"-73.950336, 40.624671"
1071 E 29 ST,ACSA2,Raised,"-73.947552, 40.624974"
1071 E 36 ST,PLAC,Raised,"-73.940669, 40.62475"
1071 E 43 ST,ACRU,Raised,"-73.934737, 40.628871"
1071 E 81 ST,PLAC,Raised,"-73.909381, 40.633199"
1071 E 93 ST,PLAC,Raised,"-73.905885, 40.643663"
1071 GREENE AV,GLTR,Raised,"-73.924704, 40.692409"
1071 HENDRIX ST,PLAC,Raised,"-73.880676, 40.655311"
1071 VIRGINIA AV,ACPL,Raised,"-73.859388, 40.828036"
1072 E 14 ST,ACPL,Raised,"-73.961989, 40.623339"
1072 E 16 ST,PLAC,Raised,"-73.960135, 40.623546"
1072 E 84 ST,ACSA1,Raised,"-73.906962, 40.634346"
1072 E 85 ST,ACPL,Raised,"-73.906515, 40.635031"
1072 EVERGREEN AV,ACSA2,Raised,"-73.88031, 40.825227"
1072 GREENE AV,PLAC,Raised,"-73.92527, 40.691828"
1072 REMSEN AV,ACPL,Raised,"-73.908888, 40.642853"
1072 WARING AV,ACSA2,Raised,"-73.856641, 40.861147"
1072 WOODCREST AV,PLAC,Raised,"-73.926783, 40.834209"
10728 118 ST,PLAC,Raised,"-73.834206, 40.705268"
10729 118 ST,ACPL,Raised,"-73.834206, 40.705268"
1073 E 36 ST,PLAC,Raised,"-73.940663, 40.624717"
1073 E 85 ST,ACPL,Raised,"-73.906496, 40.635015"
10736 118 ST,PLAC,Raised,"-73.834206, 40.705268"
10739 118 ST,ACPL,Raised,"-73.834206, 40.705268"
1074 ADEE AV,ACSA1,Raised,"-73.856646, 40.869518"
1074 E 12 ST,ACPS,Raised,"-73.963916, 40.623288"
1074 E 21 ST,PLAC,Raised,"-73.955677, 40.627253"
1074 E 54 ST,ACPL,Raised,"-73.924358, 40.631869"
1074 UNIVERSITY AVE,PLAC,Raised,"-73.929729, 40.835514"
10741 118 ST,ACPL,Raised,"-73.834206, 40.705268"
1075 BURKE AV,PLAC,NA,"-73.856525, 40.871247"
1075 BUSHWICK AV,PLAC,Raised,"-73.919895, 40.690493"
1075 E 213 ST,PLAC,NA,"-73.855038, 40.87637"
1075 E 93 ST,ACPL,Raised,"-73.905803, 40.643569"
1075 GREENE AV,GLTR,Raised,"-73.924595, 40.692544"
1075 GREENE AV,PLAC,Raised,"-73.924595, 40.692544"
1075 NELSON AV,OSVI,NA,"-73.92749, 40.834602"
1075 UNIVERSITY AVE,ZESE,NA,"-73.929527, 40.835764"
1076 ADEE AV,ACSA1,Raised,"-73.856565, 40.869516"
1076 ARNOW AV,ACSA2,Raised,"-73.856704, 40.867698"
1076 DECATUR ST,SOJA,Raised,"-73.90985, 40.686423"
1076 GREENE AV,GLTR,Raised,"-73.92516, 40.69193"
1076 UNION ST,PLAC,Raised,"-73.956173, 40.669348"
1077 ADEE AV,QUPA,Raised,"-73.856436, 40.869513"
1077 ASTOR AV,PLAC,Raised,"-73.856604, 40.859723"
1077 E 12 ST,ACPL,Raised,"-73.9639, 40.623222"
1077 HANCOCK ST,FRPE,Raised,"-73.914389, 40.688957"
1078 DECATUR ST,SOJA,Raised,"-73.909811, 40.686463"
1078 E 15 ST,ACPL,Raised,"-73.961037, 40.623298"
1078 E 24 ST,ACPL,Raised,"-73.952222, 40.624267"
1078 E 84 ST,PLAC,Raised,"-73.906842, 40.634233"
1078 E 86 ST,TICO,Raised,"-73.905179, 40.635034"
1078 UNION ST,PLAC,Raised,"-73.956094, 40.669332"
1079 ASTOR AV,ACSA2,Raised,"-73.856549, 40.859724"
1079 ASTOR AV,PLAC,Raised,"-73.856549, 40.859724"
1079 E 32 ST,TICO,Raised,"-73.944594, 40.625106"
1079 E 36 ST,PLAC,Raised,"-73.940644, 40.62462"
1079 E 85 ST,ACPL,Raised,"-73.906375, 40.634917"
1079 PROSPECT PL,PLAC,Raised,"-73.940649, 40.673798"
108 73 ST,PLAC,Raised,"-74.033327, 40.634282"
108 AINSWORTH AV,ACPL,Raised,"-74.13781, 40.551831"
108 ARLINGTON AV,LIST,Raised,"-74.167443, 40.637634"
108 BAY 41 ST,PLAC,Raised,"-73.987982, 40.594885"
108 BAY TER,TICO,Raised,"-74.136163, 40.554772"
108 BERRY AV,ACSA2,NA,"-74.176547, 40.560318"
108 COMSTOCK AV,PLAC,Raised,"-74.160045, 40.618533"
108 CRAFTON AV,ACRU,Raised,"-74.141883, 40.608605"
108 DAHLIA ST,ULAM,NA,"-74.199716, 40.545649"
108 DAHLIA ST,ACPL,NA,"-74.199716, 40.545649"
108 E 95 ST,PLAC,Raised,"-73.925095, 40.662999"
108 GREENCROFT AV,ACRU,Raised,"-74.136703, 40.550958"
108 JORALEMON ST,PLAC,Raised,"-73.995094, 40.69315"
108 LADD AV,ACRU,NA,"-74.176224, 40.561171"
108 LINDBERGH AV,PLAC,Raised,"-74.113969, 40.567473"
108 MANCHESTER DR,FRPE,Raised,"-74.195853, 40.549824"
108 MANCHESTER DR,ACSA1,Raised,"-74.195853, 40.549824"
108 MAYBURY AV,QUPA,Raised,"-74.137399, 40.551459"
108 MAYBURY AV,PLAC,Raised,"-74.137399, 40.551459"
108 N 5 ST,QURU,Raised,"-73.960103, 40.717471"
108 PEMBERTON AV,LIST,NA,"-74.156453, 40.562273"
108 TERRACE PL,ACPL,Raised,"-73.977819, 40.654831"
108 TYSEN ST,PLAC,Raised,"-74.099546, 40.642974"
108 VANCORTLANDT PK S,ULAM,Raised,"-73.892317, 40.885156"
108 VANCORTLANDT PK S,QURU,Raised,"-73.892317, 40.885156"
108-001 101 AV,SOJA,NA,"-73.835353, 40.687316"
108-001 101 AV,ACPS,NA,"-73.835353, 40.687316"
108-001 35 AV,ACSA1,NA,"-73.860537, 40.75544"
108-001 91 AV,ACPL,Raised,"-73.83837, 40.693052"
108-001 97 AV,ACPL,NA,"-73.836331, 40.688932"
108-002 107 AV,ACPL,Raised,"-73.832763, 40.681683"
108-002 95 AV,ACSA1,NA,"-73.836892, 40.690112"
108-002 95 AV,ACSA2,NA,"-73.836892, 40.690112"
108-002 ATLANTIC AV,QUPA,Raised,"-73.837513, 40.691373"
108-003 35 AV,TICO,Raised,"-73.860512, 40.755443"
