address,species,sidewalk_condition,location
99 PARKHILL CIR,PLAC,Raised,"-74.077434, 40.617538"
99 PROSPECT PL,PLAC,Raised,"-73.973998, 40.678827"
99 RIDGEWOOD AV,PLAC,Raised,"-73.885289, 40.682741"
99 ROMA AV,ACPL,Raised,"-74.102205, 40.563275"
99 SEELEY ST,PLAC,Raised,"-73.978648, 40.65367"
99 ST MARKS AV,PYCA,Raised,"-73.973167, 40.679501"
99 STERLING ST,PLAC,Raised,"-73.957695, 40.662701"
99 VEDDER AV,ACSA1,Raised,"-74.146859, 40.62067"
99 VEDDER AV,ACSA1,NA,"-74.146859, 40.62067"
99 WALNUT ST,PLAC,Raised,"-74.109086, 40.639327"
99-000 70 AV,ACPS,Raised,"-73.849672, 40.716678"
99-000 70 AV,ACSA2,Raised,"-73.849672, 40.716678"
99-001 159 AV,PLAC,Raised,"-73.834268, 40.659978"
99-001 164 AV,ACPL,NA,"-73.8322, 40.651614"
99-001 165 AV,ACSA1,NA,"-73.831787, 40.649942"
99-001 208 ST,ACSA1,Raised,"-73.751637, 40.713519"
99-001 ASCAN AV,PLAC,Raised,"-73.84557, 40.710423"
99-001 F LEWIS BLVD,AIAL,Raised,"1.0, 1.0"
99-001 F LEWIS BLVD,ACSA1,Raised,"1.0, 1.0"
99-002 208 ST,ACPL,Raised,"-73.751632, 40.713499"
99-002 208 ST,QUPA,Raised,"-73.751632, 40.713499"
99-002 220 ST,ACSA2,Raised,"-73.73362, 40.715759"
99-002 99 ST,PYCA,Raised,"1.0, 1.0"
99-003 205 ST,ACPL,Raised,"-73.755378, 40.712602"
99-003 207 ST,QUPA,Raised,"-73.752692, 40.713247"
99-003 209 ST,ACSA1,Raised,"-73.750742, 40.713697"
99-003 F LEWIS BLVD,PLAC,Raised,"1.0, 1.0"
99-004 197 ST,ACSA1,Raised,"-73.762496, 40.710791"
99-004 207 ST,ACPL,Raised,"-73.752684, 40.713226"
99-005 200 ST,ACPL,Raised,"-73.759843, 40.711514"
99-005 99 ST,UNKNOWN,NA,"1.0, 1.0"
