address,species,sidewalk_condition,location
126 SHERADEN AV,ACPL,Raised,"-74.138048, 40.60849"
126 STOBE AV,ACRU,NA,"-74.100943, 40.583944"
126 SULLIVAN PL,PLAC,Raised,"-73.956768, 40.664334"
126 VEDDER AV,ACPL,NA,"-74.146427, 40.620666"
126 WEIRFIELD ST,GLTR,Raised,"-73.912937, 40.68924"
126 WILLOUGHBY AV,GIBI,Raised,"-73.967413, 40.691658"
126-001 11 AV,PLAC,Raised,"-73.841873, 40.787944"
126-001 116 AV,FRPE,Raised,"-73.812588, 40.677011"
126-001 6 AV,ACPL,Raised,"-73.841737, 40.791529"
126-002 89 AV,ACPL,Raised,"-73.82368, 40.698911"
126-002 97 AV,ACSA1,Raised,"-73.820615, 40.692877"
126-003 115 AV,TICO,Raised,"-73.813431, 40.678766"
126-005 103 AV,PLAC,Raised,"-73.819012, 40.689657"
126-005 116 AV,ACPL,Raised,"-73.812553, 40.677021"
126-005 97 AV,QUPA,Raised,"-73.820597, 40.692882"
126-006 HILLSIDE AV,PLAC,Raised,"-73.825109, 40.703009"
126-007 115 AV,TICO,Raised,"-73.813396, 40.678776"
126-008 LIBERTY AV,ULAM,Raised,"-73.81843, 40.688465"
126-009 116 AV,ACRU,Raised,"-73.812518, 40.677031"
126-010 101 AV,QUPA,Raised,"-73.819942, 40.691672"
126-010 145 ST,PLAC,Raised,"-73.793769, 40.673518"
126-011 LIBERTY AV,ULAM,Raised,"-73.81796, 40.688611"
126-011 SUTTER AV,ACSA2,Raised,"-73.812311, 40.672833"
126-013 116 AV,ACPL,Raised,"-73.812484, 40.67704"
126-015 115 AV,TICO,Raised,"-73.813326, 40.678796"
126-015 145 ST,PLAC,Raised,"-73.793775, 40.673463"
126-015 SUTTER AV,ACSA2,Raised,"-73.812274, 40.672826"
126-018 F LEWIS BLVD,ACPL,Raised,"1.0, 1.0"
126-018 VAN WYCK EP,PLAC,Raised,"1.0, 1.0"
126-019 116 AV,ACRU,Raised,"-73.812431, 40.677055"
126-019 INWOOD ST,ACSA1,Raised,"-73.792679, 40.673274"
126-025 145 ST,PLAC,Raised,"-73.79379, 40.673326"
126-026 145 ST,PLAC,Raised,"-73.793793, 40.673299"
126-031 145 ST,PLAC,Raised,"-73.793799, 40.673244"
126-032 VAN WYCK EP,PLAC,Raised,"1.0, 1.0"
126-037 145 ST,PLAC,Raised,"-73.793808, 40.673163"
126-038 145 ST,PLAC,Raised,"-73.793811, 40.673134"
