address,species,sidewalk_condition,location
173 COVERT ST,ACPL,Raised,"-73.909132, 40.689538"
173 CROWN ST,PLAC,Raised,"-73.955036, 40.66652"
173 E 13 ST,ACPL,Raised,"-73.992028, 40.668571"
173 ELIZABETH ST,ACSA1,NA,"-74.119658, 40.629729"
173 ELTON ST,PLAC,Raised,"-73.884519, 40.679349"
173 LAFAYETTE AV,QUPA,Raised,"-73.970559, 40.687662"
173 LAMPORT BLVD,ACPL,Raised,"-74.077132, 40.594507"
173 LATHROP AV,LIST,Raised,"-74.136635, 40.619021"
173 MONTAUK AV,PLAC,Raised,"-73.878168, 40.675043"
173 REDGRAVE AV,ZESE,Raised,"-74.13457, 40.551263"
173 WILDER ST,PLAC,Raised,"-74.133838, 40.568524"
173-001 65 AV,ACPL,NA,"-73.796502, 40.73646"
173-001 73 AV,PLAC,NA,"-73.796915, 40.729228"
173-001 JEWELL AV,PLAC,NA,"-73.796844, 40.731359"
173-001 SAYRES AV,QUPA,NA,"-73.778622, 40.694019"
173-001 SAYRES AV,ACSA2,NA,"-73.778622, 40.694019"
173-002 HOME LAWN ST,ACPL,NA,"1.0, 1.0"
173-002 UNION TPKE,FRPE,NA,"-73.795776, 40.724415"
173-003 134 RD,QURU,Raised,"-73.768366, 40.674161"
173-003 134 RD,LIST,Raised,"-73.768366, 40.674161"
173-003 137 AV,ACPL,Raised,"-73.767925, 40.673061"
173-003 65 AV,ACPL,NA,"-73.796483, 40.736461"
173-003 65 AV,GLTR,NA,"-73.796483, 40.736461"
173-004 73 AV,ACPL,NA,"-73.796879, 40.729236"
173-005 73 AV,ACPL,NA,"-73.796879, 40.729236"
173-006 73 AV,PYCA,NA,"-73.796862, 40.729241"
173-007 65 AV,GLTR,NA,"-73.796444, 40.736462"
173-007 67 AV,ACPL,NA,"-73.796575, 40.734618"
173-009 65 AV,ACPL,NA,"-73.796424, 40.736463"
173-009 73 AV,ACPL,NA,"-73.796844, 40.729245"
173-009 SAYRES AV,ACSA2,NA,"-73.778559, 40.694043"
173-010 65 AV,GLTR,NA,"-73.796405, 40.736464"
173-011 65 AV,ACPL,NA,"-73.796405, 40.736464"
173-011 65 AV,PYCA,NA,"-73.796405, 40.736464"
173-011 73 AV,ACPL,NA,"-73.796826, 40.729249"
173-013 69 AV,ACPL,NA,"-73.796643, 40.73278"
173-015 67 AV,ACPL,NA,"-73.796503, 40.734615"
173-015 73 AV,ACPL,NA,"-73.79679, 40.729258"
173-016 73 AV,ACSA1,NA,"-73.796773, 40.729262"
173-017 134 AV,QUPA,Raised,"-73.768244, 40.674189"
