address,species,sidewalk_condition,location
4 ROKEBY PL,ACSA1,Raised,"-74.104789, 40.638233"
4 ROYAL OAK RD,ACPL,Raised,"-74.114685, 40.618012"
4 RUSSELL ST,QUPA,Raised,"-73.943693, 40.720821"
4 SEWARD PL,ACRU,Raised,"-74.135056, 40.613876"
4 SHARON LA,PYCA,Raised,"-74.217038, 40.535799"
4 TAUNTON ST,TICO,Raised,"-74.13815, 40.555257"
4 TAUNTON ST,QUPA,Raised,"-74.13815, 40.555257"
4 TUTTLE ST,LIST,NA,"-74.146556, 40.619096"
4 W 77 ST,ACPS,Raised,"-73.973674, 40.77952"
4 W 77 ST,SOJA,Raised,"-73.973674, 40.77952"
4 W 77 ST,GIBI,Raised,"-73.973674, 40.77952"
4 WHITSON ST,ACSA2,Raised,"-73.844205, 40.712294"
4 ZECK CT,PYCA,Raised,"-74.157064, 40.618336"
4-004 GRANDVIEW AV,PLAC,Raised,"-73.909896, 40.711018"
4-005 B 132 ST,SOJA,NA,"1.0, 1.0"
4-007 B 133 ST,PLAC,NA,"1.0, 1.0"
4-010 B 133 ST,PLAC,Raised,"1.0, 1.0"
4-014 B 133 ST,ACSA2,NA,"1.0, 1.0"
4-021 121 ST,QUPA,Raised,"-73.846442, 40.792816"
4-021 B 134 ST,PLAC,Raised,"1.0, 1.0"
4-028 B 134 ST,PLAC,Raised,"1.0, 1.0"
4-032 B 134 ST,PLAC,Raised,"1.0, 1.0"
4-040 B 133 ST,ACPL,Raised,"1.0, 1.0"
4-040 B 133 ST,ACPL,NA,"1.0, 1.0"
4-046 B 134 ST,PLAC,Raised,"1.0, 1.0"
4-047 B 133 ST,ACPL,NA,"1.0, 1.0"
4-052 B 133 ST,PLAC,NA,"1.0, 1.0"
4-055 B 133 ST,PLAC,Raised,"1.0, 1.0"
4-056 B 133 ST,PLAC,Raised,"1.0, 1.0"
4-068 B 133 ST,PLAC,Raised,"1.0, 1.0"
4/2 E 128 ST,PLAC,Raised,"1.0, 1.0"
40 72 ST,UNKNOWN,Raised,"-74.035957, 40.635653"
40 76 ST,PLAC,Raised,"-74.035774, 40.63258"
40 77 ST,QUPA,Raised,"-74.036143, 40.631864"
40 8 AV,PLAC,Raised,"-73.97233, 40.674413"
40 AMELIA CT,ACPL,Raised,"-74.108091, 40.643132"
40 AMSTERDAM AV,QUPA,Raised,"-74.163982, 40.603134"
40 BANCROFT AV,PLAC,Raised,"-74.113535, 40.578485"
40 CARMEL AV,ACPL,Raised,"-74.13671, 40.611106"
40 CLIFTON PL,ACPL,Raised,"-73.963113, 40.687771"
40 COLLFIELD AV,ACPL,Raised,"-74.142631, 40.621238"
40 CRAFTON AV,PLAC,Raised,"-74.14206, 40.609975"
40 DAVID ST,ACSA1,Raised,"-74.148868, 40.543102"
40 DELFIELD AV,PLAC,Raised,"-74.100174, 40.632739"
40 DEVENS ST,LIST,NA,"-74.146068, 40.619095"
40 DONGAN ST,PYCA,NA,"-74.124496, 40.636644"
40 DOUGLASS ST,PLAC,Raised,"-73.99342, 40.683854"
40 E 16 ST,TICO,Raised,"1.0, 1.0"
40 E 235 ST,ACPL,Raised,"-73.875004, 40.896849"
40 E FIGUERA AV,QUPA,Raised,"-74.15822, 40.552525"
40 FIELDWAY AV,LIST,Raised,"-74.143064, 40.551412"
40 FULLER PL,PLAC,Raised,"-73.980097, 40.658141"
40 GRACE CT,PYCA,Raised,"-73.997243, 40.694207"
40 HOLCOMBE AV,ACRU,Raised,"-74.190568, 40.547286"
40 JOSEPH LA,GLTR,Raised,"-74.072738, 40.603373"
40 KENSINGTON AV,ACSA1,Raised,"-74.077851, 40.597356"
40 KINGS PL,ACSA2,Raised,"-73.975034, 40.603515"
40 LANDER AV,PLAC,Raised,"-74.160068, 40.613239"
40 LAUREL AV,ACPL,Raised,"-74.084471, 40.6198"
40 LINDEN ST,GLTR,Raised,"-74.107339, 40.64119"
40 LOUISA ST,ACSA1,Raised,"-73.981113, 40.643322"
