address,species,sidewalk_condition,location
973 E 55 ST,PLAC,Raised,"-73.923595, 40.633526"
973 E 77 ST,ACPL,Raised,"-73.913842, 40.632489"
973 E 78 ST,PLAC,Raised,"-73.913214, 40.633163"
973 E 80 ST,PLAC,Raised,"-73.911938, 40.634306"
973 E 82 ST,PLAC,Raised,"-73.910455, 40.635265"
973 OGDEN AV,MA2,NA,"-73.929825, 40.832142"
974 ALBANY AV,PLAC,Raised,"-73.938852, 40.649893"
974 E 103 ST,PLAC,Raised,"-73.894786, 40.645336"
974 E 28 ST,PLAC,Raised,"-73.948913, 40.627169"
974 E 48 ST,ACPL,Raised,"-73.930815, 40.637519"
974 E 55 ST,PLAC,Raised,"-73.923595, 40.633526"
974 E 77 ST,ACPL,Raised,"-73.913796, 40.632449"
974 E 77 ST,PLAC,Raised,"-73.913796, 40.632449"
974 E 78 ST,PLAC,Raised,"-73.913173, 40.633126"
974 E 79 ST,PLAC,Raised,"-73.912617, 40.633725"
974 HOPKINSON AV,PLAC,Raised,"-73.910283, 40.656486"
974 JEROME ST,ACPL,Raised,"-73.878412, 40.656673"
974 PARK PL,GLTR,Raised,"-73.945176, 40.67315"
974 RHINELANDER AV,ZESE,Raised,"-73.858544, 40.84972"
975 E 77 ST,ACPL,Raised,"-73.913796, 40.632449"
975 E 79 ST,PLAC,Raised,"-73.912617, 40.633725"
975 E 96 ST,ACPL,Raised,"-73.905276, 40.646565"
975 E 96 ST,ACPS,Raised,"-73.905276, 40.646565"
976 56 ST,PLAC,Raised,"-74.003215, 40.635346"
976 E 56 ST,PLAC,Raised,"-73.922508, 40.632483"
976 E 84 ST,ACPL,Raised,"-73.908955, 40.636124"
976 E 89 ST,PLAC,Raised,"-73.905325, 40.638468"
976 E 96 ST,ACPL,Raised,"-73.905276, 40.646565"
976 RADCLIFF AV,PLAC,Raised,"1.0, 1.0"
977 E 56 ST,PLAC,Raised,"-73.922503, 40.632433"
977 E 77 ST,PLAC,Raised,"-73.913748, 40.632408"
977 E 84 ST,PLAC,Raised,"-73.908955, 40.636124"
977 SACKET AV,GLTR,Raised,"-73.85392, 40.843665"
978 CLARKSON AV,ACSA2,Raised,"-73.924583, 40.656925"
978 E 45 ST,ACPS,Raised,"-73.933677, 40.637242"
978 E 54 ST,PLAC,Raised,"-73.924613, 40.634259"
978 E 79 ST,PLAC,Raised,"-73.912541, 40.633656"
978 E 96 ST,ACPL,Raised,"-73.905234, 40.646527"
978 PAULDING AV,GLTR,Raised,"1.0, 1.0"
978 TROY AV,PLAC,Raised,"-73.935928, 40.649041"
979 ANDERSON AV,QUPA,NA,"-73.927629, 40.831663"
979 E 103 ST,PLAC,Raised,"-73.894713, 40.64527"
979 E 79 ST,ACPL,Raised,"-73.912541, 40.633656"
979 E 89 ST,ZESE,Raised,"-73.905289, 40.638436"
979 LENOX RD,PLAC,Raised,"-73.923127, 40.656322"
98 80 ST,PLAC,Raised,"-74.035828, 40.629394"
98 ADA DR,ACRU,Raised,"-74.157402, 40.62036"
98 ASCAN AV,ACSA2,NA,"1.0, 1.0"
98 BAY 11 ST,PLAC,Raised,"-74.010095, 40.608563"
98 BAY TER,TICO,Raised,"-74.136381, 40.554943"
98 BEACON AV,PYCA,Raised,"-74.122482, 40.578184"
98 BLEECKER ST,PYCA,Raised,"-73.9213, 40.695044"
98 BUFFINGTON AV,ACSA1,Raised,"-74.185126, 40.53777"
98 DAWSON CIR,ACSA1,Raised,"-74.167176, 40.603791"
98 E 237 ST,TICO,Raised,"-73.872852, 40.898372"
98 E 39 ST,PLAC,Raised,"-73.94138, 40.655179"
98 E 46 ST,ACPL,Raised,"-73.935138, 40.659741"
98 ELIZABETH ST,SOJA,NA,"-74.120321, 40.631785"
98 FT GREENE PL,GIBI,Raised,"-73.976496, 40.686698"
98 JORALEMON ST,PLAC,Raised,"-73.995606, 40.693244"
98 KENILWORTH PL,ACPL,Raised,"-73.949774, 40.633596"
98 LAUREL HILL TER,ACPL,Raised,"-73.927511, 40.850657"
98 MACDONOUGH ST,PLAC,Raised,"-73.942465, 40.681159"
98 MIDDLELOOP RD,ACRU,NA,"-74.161478, 40.554371"
98 OAKVILLE AV,ACSA1,Raised,"-74.134381, 40.598955"
98 PROSPECT PL,GLTR,Raised,"-73.974341, 40.678958"
98 PROSPECT PL,ACSA1,Raised,"-73.974341, 40.678958"
98 RIDGEWOOD PL,PLAC,Raised,"-74.098195, 40.632913"
98 ROLLING HILL GREEN,LIST,Raised,"-74.191903, 40.550657"
98 ROSE AV,QUPA,Raised,"-74.118901, 40.573931"
98 S ELLIOTT PL,ACPL,Raised,"-73.975455, 40.686438"
98 SILVERLAKE RD,ACPL,Raised,"-74.09407, 40.632345"
98 VERONICA PL,PLAC,Raised,"-73.952762, 40.647922"
98 WALNUT ST,ACPL,Raised,"-74.109222, 40.639311"
98-001 161 AV,ACSA1,Raised,"-73.834363, 40.656501"
98-001 164 ST,ACSA1,NA,"-73.833118, 40.651484"
98-001 164 ST,TICO,NA,"-73.833118, 40.651484"
98-001 165 AV,QUPA,NA,"-73.832704, 40.649809"
98-002 34 AV,ACPL,Raised,"-73.87005, 40.755305"
98-003 103 AV,ACPL,NA,"-73.84234, 40.683027"
98-003 162 AV,TICO,NA,"-73.833928, 40.654831"
98-003 197 ST,ACSA1,Raised,"-73.763204, 40.711589"
98-004 23 AV,ACPL,Raised,"-73.872432, 40.768531"
98-004 QUEENS BLVD,SOJA,NA,"-73.857994, 40.7285"
98-005 161 AV,GLTR,NA,"-73.834327, 40.656506"
98-005 70 AV,ACPS,NA,"-73.850061, 40.716059"
98-005 70 AV,ACPS,Raised,"-73.850061, 40.716059"
98-005 70 AV,ACPL,NA,"-73.850061, 40.716059"
98-005 98 ST,SOJA,NA,"1.0, 1.0"
98-007 163 AV,ACPL,NA,"-73.833469, 40.653163"
98-007 65 AV,ACSA2,Raised,"-73.857635, 40.72907"
98-007 ATLANTIC AV,QUPA,NA,"-73.844346, 40.689579"
98-008 158 AV,PLAC,Raised,"-73.835528, 40.661528"
98-008 98 ST,QUPA,Raised,"1.0, 1.0"
98-009 158 AV,PLAC,Raised,"-73.835528, 40.661528"
98-009 162 AV,ACPL,NA,"-73.833873, 40.654839"
98-009 65 AV,ACSA2,Raised,"-73.85759, 40.729082"
98-009 98 ST,QUPA,Raised,"1.0, 1.0"
98-009 ATLANTIC AV,QUPA,Raised,"-73.844343, 40.689577"
98-010 101 AV,ACPL,NA,"-73.843253, 40.685047"
98-010 64 AV,PLAC,NA,"-73.858255, 40.730362"
98-010 64 AV,CEOC,NA,"-73.858255, 40.730362"
98-010 98 ST,FRPE,Raised,"1.0, 1.0"
98-011 103 AV,UNKNOWN,NA,"-73.842272, 40.683047"
98-011 64 AV,ACPL,NA,"-73.858255, 40.730362"
98-011 65 AV,ACSA2,Raised,"-73.857547, 40.729094"
98-011 71 AV,ACSA1,Raised,"-73.848262, 40.71466"
98-011 QUEENS BLVD,PLAC,Raised,"-73.854301, 40.727157"
98-012 102 ST,ACPL,NA,"1.0, 1.0"
98-012 102 ST,TICO,Raised,"1.0, 1.0"
98-012 27 AV,QUPA,Raised,"-73.792372, 40.773028"
98-012 31 AV,ACSA2,Raised,"-73.870953, 40.760818"
98-014 162 AV,PYCA,NA,"-73.833818, 40.654847"
98-014 25 AV,QUPA,Raised,"-73.871634, 40.764639"
98-015 158 AV,PLAC,Raised,"-73.835474, 40.661536"
98-015 161 AV,GLTR,NA,"-73.834235, 40.656519"
98-015 164 AV,ACSA1,NA,"-73.83299, 40.651502"
98-017 101 AV,ACPL,NA,"-73.843201, 40.685062"
98-017 162 AV,GLTR,NA,"-73.8338, 40.654849"
98-017 162 AV,QUPA,NA,"-73.8338, 40.654849"
98-017 163 AV,ACPL,NA,"-73.833367, 40.653177"
98-017 163 AV,SOJA,NA,"-73.833367, 40.653177"
98-017 164 AV,ACSA1,NA,"-73.832972, 40.651505"
98-017 164 AV,ACPL,NA,"-73.832972, 40.651505"
98-017 99 ST,ACSA1,Raised,"1.0, 1.0"
98-018 162 AV,GLTR,NA,"-73.833782, 40.654852"
98-019 161 AV,GLTR,NA,"-73.834198, 40.656524"
98-019 67 AV,ACSA2,NA,"-73.855253, 40.724639"
98-020 165 AV,ACRU,NA,"-73.832521, 40.649836"
98-020 165 AV,QUPA,NA,"-73.832521, 40.649836"
98-020 25 AV,QUPA,Raised,"-73.87158, 40.764645"
98-021 64 AV,ACPL,NA,"-73.858032, 40.730429"
98-021 67 AV,ACPL,NA,"-73.855212, 40.724721"
98-023 67 AV,TICO,NA,"-73.855172, 40.724802"
98-025 64 AV,PLAC,NA,"-73.857942, 40.730456"
98-025 64 AV,ACPL,NA,"-73.857942, 40.730456"
98-025 65 AV,ACSA2,Raised,"-73.857238, 40.729178"
98-025 67 AV,ACPL,NA,"-73.855131, 40.724884"
98-026 64 AV,ACSA2,NA,"-73.857898, 40.730469"
98-031 67 AV,UNKNOWN,NA,"-73.855091, 40.724951"
98-031 67 AV,ACPS,NA,"-73.855091, 40.724951"
98-033 64 AV,ACSA2,NA,"-73.857763, 40.730509"
98-034 63 DR,FRPE,NA,"-73.858073, 40.731187"
98-040 64 AV,ACSA2,NA,"-73.857585, 40.730562"
98-041 64 AV,ACPL,NA,"-73.857585, 40.730562"
98-044 QUEENS BLVD,PLAC,Raised,"-73.856636, 40.728059"
98-050 67 AV,ACSA2,NA,"-73.854956, 40.725164"
98-050 QUEENS BLVD,PLAC,NA,"-73.856351, 40.727956"
98-050 QUEENS BLVD,QUPA,NA,"-73.856351, 40.727956"
98-050 QUEENS BLVD,SOJA,NA,"-73.856351, 40.727956"
98-053 65 AV,ACSA2,Raised,"-73.85662, 40.729346"
98-055 65 AV,ACSA2,Raised,"-73.856577, 40.729358"
98-060 QUEENS BLVD,PLAC,Raised,"-73.856058, 40.727815"
98-096 64 AV,PLAC,NA,"-73.856333, 40.730935"
98-096 64 AV,ACSA2,NA,"-73.856333, 40.730935"
980 BROOKLYN AV,PLAC,Raised,"-73.943657, 40.649761"
980 CYPRESS AV,ACPL,Raised,"-73.90322, 40.698355"
980 E 78 ST,PLAC,Raised,"-73.913047, 40.633014"
980 JENNINGS ST,OSVI,Raised,"-73.888067, 40.831498"
980 TINTON AV,PLAC,Raised,"-73.902696, 40.823786"
9802 Avenue K,PLAC,Raised,"-73.896103, 40.640959"
9802 E 98 ST,PLAC,Raised,"1.0, 1.0"
9803 Avenue L,PYCA,Raised,"-73.894286, 40.639327"
9805 Avenue L,PYCA,Raised,"-73.894271, 40.639336"
9808 Avenue L,ACPL,Raised,"-73.894241, 40.639355"
9809 Avenue K,PLAC,Raised,"-73.896059, 40.640988"
9809 Avenue L,ACPL,Raised,"-73.894241, 40.639355"
981 E 103 ST,PLAC,Raised,"-73.894677, 40.645238"
981 E 241 ST,OSVI,Raised,"-73.843557, 40.902258"
981 E 77 ST,ACPL,Raised,"-73.913656, 40.632329"
981 E 82 ST,PLAC,Raised,"-73.910311, 40.635135"
981 E 83 ST,PLAC,Raised,"-73.909594, 40.635595"
981 HANCOCK ST,FRPE,Raised,"-73.916451, 40.686834"
9810 Avenue L,ACSA1,Raised,"-73.894227, 40.639364"
9812 Avenue M,PLAC,Raised,"-73.892396, 40.63774"
9814 E 99 ST,ACPL,Raised,"1.0, 1.0"
9816 Avenue M,PLAC,Raised,"-73.892367, 40.637759"
9818 Avenue M,ACPL,Raised,"-73.892352, 40.637769"
982 E 241 ST,QUPA,Raised,"-73.843467, 40.902278"
982 E 43 ST,ACSA1,Raised,"-73.934976, 40.631112"
982 E 88 ST,ACRU,Raised,"-73.905932, 40.637907"
982 E 88 ST,PLAC,Raised,"-73.905932, 40.637907"
982 E 88 ST,ACPL,Raised,"-73.905932, 40.637907"
982 E 92 ST,PLAC,Raised,"-73.908992, 40.644843"
982 SHELDEN AV,PYCA,Raised,"-74.208235, 40.537868"
9822 BROADWAY,PLAC,NA,"1.0, 1.0"
983 E 103 ST,PLAC,Raised,"-73.89464, 40.645204"
983 E 241 ST,PLAC,Raised,"-73.843467, 40.902278"
983 E 43 ST,ACSA1,Raised,"-73.934971, 40.631062"
983 E 77 ST,PLAC,Raised,"-73.913608, 40.632287"
983 E 93 ST,PLAC,Raised,"-73.907798, 40.645266"
983 LENOX RD,PLAC,Raised,"-73.923012, 40.656412"
983 OGDEN AV,FRPE,NA,"-73.929739, 40.832295"
983 OGDEN AV,GLTR,NA,"-73.929739, 40.832295"
984 77 ST,PLAC,Raised,"-74.015707, 40.623415"
984 E 29 ST,ACPL,Raised,"-73.947949, 40.627041"
984 E 79 ST,PLAC,Raised,"-73.912428, 40.633554"
984 E 83 ST,PLAC,Raised,"-73.909521, 40.635529"
984 E 84 ST,ACPL,Raised,"-73.90881, 40.635994"
984 E 84 ST,PLAC,Raised,"-73.90881, 40.635994"
984 STERLING PL,TICO,Raised,"-73.946063, 40.672302"
985 77 ST,PLAC,Raised,"-74.015662, 40.623388"
985 ALBANY AV,PLAC,Raised,"-73.938809, 40.64958"
985 ANDERSON AV,QUPA,Raised,"-73.927529, 40.831802"
985 E 241 ST,ACPL,Raised,"-73.843376, 40.902298"
985 E 78 ST,PLAC,Raised,"-73.912962, 40.632938"
985 E 83 ST,PLAC,Raised,"-73.909521, 40.635529"
986 E 55 ST,PLAC,Raised,"-73.923564, 40.633232"
986 E 93 ST,ACPL,Raised,"-73.907756, 40.645228"
986 HART ST,ACPL,Raised,"-73.919621, 40.705092"
986 PARK PL,PLAC,Raised,"-73.944741, 40.673126"
986 SHELDEN AV,PYCA,Raised,"-74.208378, 40.537827"
987 E 3 ST,ACRU,Raised,"-73.974329, 40.627162"
987 E 92 ST,PLAC,Raised,"-73.908813, 40.644691"
987-033 64 AV,ACSA2,NA,"-73.860019, 40.729802"
988 E 79 ST,PLAC,Raised,"-73.912352, 40.633486"
988 WESTWOOD AV,PYCA,Raised,"-74.144817, 40.605765"
989 E 39 ST,PLAC,Raised,"-73.938986, 40.63277"
989 E 56 ST,PLAC,Raised,"-73.922471, 40.632136"
989 E 91 ST,PLAC,Raised,"1.0, 1.0"
989 LENOX RD,FR,Raised,"-73.922839, 40.656546"
989 SCHNECTADY AV,QUPA,Raised,"-73.933017, 40.64899"
99 6 AV,QUPA,Raised,"-73.975374, 40.679256"
99 82 ST,PLAC,Raised,"-74.036041, 40.627836"
99 BENTLEY ST,ACPL,Raised,"-74.250811, 40.510054"
99 BRADLEY AV,PLAC,Raised,"-74.132271, 40.609741"
99 CRAFTON AV,PLAC,Raised,"-74.141963, 40.609222"
99 E 235 ST,ACPL,Raised,"-73.872598, 40.897014"
