address,species,sidewalk_condition,location
1444 NEWKIRK AV,QUPA,Raised,"-73.963824, 40.635288"
1445 CROPSEY AV,PLAC,Raised,"-74.015573, 40.606883"
1445 E 59 ST,ACSA2,Raised,"-73.918141, 40.618329"
1445 E 85 ST,PLAC,Raised,"-73.899676, 40.628939"
1445 E 91 ST,ACPL,Raised,"-73.899097, 40.635247"
1445 LONGFELLOW AV,ULAM,Raised,"-73.887364, 40.830923"
1445 NINE BLVD,TICO,Raised,"1.0, 1.0"
1446 ASTOR AV,ACSA2,Raised,"-73.844626, 40.859639"
1446 BUSHWICK AV,GLTR,Raised,"-73.908287, 40.68389"
1446 E 103 ST,PLAC,Raised,"-73.886175, 40.6376"
1446 E 86 ST,PLAC,Raised,"-73.898903, 40.629386"
1447 43 ST,ACPL,Raised,"-73.985386, 40.636431"
1447 COMMONWLTH AV,ACSA2,Raised,"-73.869081, 40.836301"
1447 E 101 ST,ACPL,Raised,"-73.887632, 40.636661"
1447 E 27 ST,ACPL,Raised,"-73.947697, 40.615655"
1447 E 59 ST,ACSA2,Raised,"-73.918136, 40.618286"
1447 E 87 ST,PLAC,Raised,"-73.898185, 40.629845"
1447 E 88 ST,PLAC,Raised,"-73.897307, 40.630156"
1447 E 95 ST,ACPL,Raised,"-73.895939, 40.636822"
1448 E 102 ST,PLAC,Raised,"-73.886886, 40.637084"
1448 E 84 ST,ACPL,Raised,"-73.900352, 40.628391"
1448 E 85 ST,ACPL,Raised,"-73.899603, 40.628873"
1449 E 19 ST,PLAC,Raised,"-73.955579, 40.614943"
1449 E 85 ST,ACPL,Raised,"-73.899603, 40.628873"
1449 E 87 ST,PLAC,Raised,"-73.898147, 40.629811"
1449 E 99 ST,PLAC,Raised,"-73.889025, 40.635701"
1449 LONGFELLOW AV,ULAM,Raised,"-73.887302, 40.83105"
145 ADAMS AV,PLAC,NA,"-74.10269, 40.582233"
145 AMITY ST,PLAC,Raised,"-73.995662, 40.689098"
145 BERKELEY PL,PLAC,Raised,"-73.975719, 40.675365"
145 CASSIDY PL,ACSA1,Raised,"-74.0968, 40.641897"
145 COLUMBIA HEIGHTS,GLTR,Raised,"-73.996524, 40.698092"
145 CORBIN PL,PLAC,Raised,"-73.954204, 40.57834"
145 E 13 ST,ACPL,Raised,"-73.993064, 40.669071"
145 E 38 ST,ACSA1,Raised,"-73.942177, 40.653829"
145 E 87 ST,PLAC,Raised,"-73.919644, 40.648952"
145 FREMONT AV,PLAC,NA,"-74.108561, 40.578445"
145 FREMONT AV,PLAC,Raised,"-74.108561, 40.578445"
145 GUYON AV,GLTR,Raised,"-74.125425, 40.563656"
145 HEMLOCK ST,PLAC,Raised,"-73.871777, 40.686442"
145 KENT ST,PLAC,Raised,"-73.955039, 40.730844"
145 LEFFERTS AV,PLAC,Raised,"-73.956409, 40.662005"
145 LEXINGTON AVE,GIBI,NA,"-73.981844, 40.743491"
145 LINWOOD ST,ACPL,Raised,"-73.884328, 40.682345"
145 MALONE AV,QUPA,Raised,"-74.12484, 40.55958"
145 MASON ST,PLAC,Raised,"-74.09621, 40.599292"
145 OXFORD ST,FRPE,Raised,"-73.938002, 40.579759"
145 PEMBROKE ST,ACSA2,Raised,"-73.937072, 40.579833"
145 REDGRAVE AV,LIST,Raised,"-74.135389, 40.551949"
145 REDGRAVE AV,PLAC,Raised,"-74.135389, 40.551949"
145 ROE ST,PYCA,NA,"-74.121353, 40.630899"
145 RUTLAND RD,PYCA,Raised,"-73.955784, 40.659076"
145 ST MARKS AV,GLTR,Raised,"-73.971354, 40.67913"
145 TAYLOR ST,PLAC,NA,"-74.123233, 40.635335"
145 TYSEN ST,LIST,Raised,"-74.099404, 40.641815"
145 WIMAN AV,QUPA,Raised,"-74.146779, 40.540643"
145 WYTHE AV,AEHI,Raised,"-73.960442, 40.719513"
145-001 116 AV,PLAC,Raised,"-73.797256, 40.681366"
145-001 116 AV,GLTR,Raised,"-73.797256, 40.681366"
145-001 116 AV,FRPE,Raised,"-73.797256, 40.681366"
145-001 123 AV,ACPL,Raised,"-73.794211, 40.675047"
145-002 109 AV,ACPL,Raised,"-73.801912, 40.689205"
145-002 130 AV,ACPL,Raised,"-73.794141, 40.670563"
145-003 29 RD,PLAC,Raised,"-73.823688, 40.771637"
145-003 33 AV,PLAC,Raised,"-73.823014, 40.768331"
145-003 BAYSIDE AV,ACPL,NA,"1.0, 1.0"
145-003 SUTTER AV,QUPA,Raised,"-73.79292, 40.672025"
145-004 231 ST,ACPL,Raised,"-73.748101, 40.660682"
145-004 29 RD,ACPL,Raised,"-73.823505, 40.771637"
145-005 34 AV,ACPL,NA,"-73.822687, 40.76704"
145-005 34 AV,TICO,NA,"-73.822687, 40.76704"
145-006 33 AV,FRPE,NA,"-73.822882, 40.76835"
145-007 123 AV,ACPL,Raised,"-73.793977, 40.675109"
145-008 176 ST,ACRU,Raised,"-73.772176, 40.664661"
145-009 133 AV,ACPL,Raised,"-73.794242, 40.668942"
145-009 33 AV,ACSA2,NA,"-73.822817, 40.76836"
145-009 ARLINGTON TER,ACPL,Raised,"-73.802494, 40.689761"
145-011 130 AV,QUPA,Raised,"-73.793849, 40.670523"
145-011 34 AV,ACRU,NA,"-73.822504, 40.767061"
145-011 SOUTH ST,ACSA1,Raised,"-73.80531, 40.691818"
145-011 SUTTER AV,QUPA,Raised,"-73.792851, 40.672008"
145-012 115 AV,QUPA,Raised,"-73.797772, 40.683209"
145-012 176 ST,ACSA1,Raised,"-73.772102, 40.664565"
145-012 18 AV,JUNI,NA,"-73.821049, 40.783268"
145-012 SOUTH ST,QUPA,Raised,"-73.805264, 40.691858"
145-012 SUTTER AV,QUPA,Raised,"-73.792834, 40.672004"
145-014 130 AV,QUPA,Raised,"-73.793704, 40.670502"
145-014 230 ST,ACPL,Raised,"-73.749961, 40.661163"
145-014 SOUTH ST,QUPA,Raised,"-73.805217, 40.691898"
145-014 SUTTER AV,QUPA,Raised,"-73.792817, 40.671999"
145-015 120 AV,QUPA,Raised,"-73.794013, 40.676823"
