address,species,sidewalk_condition,location
34-012 111 ST,ULAM,Raised,"-73.857765, 40.756362"
34-012 28 AV,TICO,Raised,"-73.917573, 40.767301"
34-012 97 ST,ACRU,Raised,"-73.870955, 40.75499"
34-013 101 ST,ACPL,NA,"-73.867102, 40.755447"
34-013 105 ST,ULAM,NA,"-73.863378, 40.755888"
34-014 97 ST,ULAM,Raised,"-73.870949, 40.754956"
34-014 99 ST,ACSA1,Raised,"-73.869131, 40.755175"
34-014 UNION ST,ACRU,NA,"-73.827461, 40.766477"
34-015 100 ST,FRPE,Raised,"-73.868113, 40.755299"
34-015 33 ST,ACPL,Raised,"-73.925844, 40.758684"
34-015 57 ST,ACPL,Raised,"-73.904543, 40.751929"
34-015 99 ST,ACPL,Raised,"-73.869131, 40.755175"
34-015 PARSONS BLVD,ACRU,NA,"-73.823916, 40.766723"
34-016 100 ST,PYCA,Raised,"-73.868108, 40.755273"
34-016 88 ST,PLAC,Raised,"-73.879396, 40.753981"
34-017 101 ST,ACPL,NA,"-73.867092, 40.755397"
34-017 24 ST,ACPL,Raised,"-73.931808, 40.761443"
34-017 61 ST,ACSA1,Raised,"-73.90068, 40.75169"
34-017 BROADWAY,QUPA,Raised,"-73.922858, 40.760785"
34-017 CLEARVIEW EXWY,PLAC,Raised,"-73.781542, 40.768306"
34-018 100 ST,ACPL,Raised,"-73.868103, 40.755245"
34-019 87 ST,ACPL,Raised,"-73.88032, 40.753846"
34-019 88 ST,ACSA1,Raised,"-73.879389, 40.753942"
34-019 90 ST,PLAC,Raised,"-73.87753, 40.754137"
34-020 75 ST,ACPL,Raised,"-73.891468, 40.752634"
34-020 79 ST,ACPL,Raised,"-73.88775, 40.753023"
34-020 88 ST,PLAC,Raised,"-73.879382, 40.753904"
34-020 93 ST,ACSA2,Raised,"-73.874735, 40.754393"
34-020 98 ST,PLAC,Raised,"-73.870022, 40.754971"
34-020 99 ST,ACSA1,NA,"-73.869116, 40.755089"
34-020 CLEARVIEW EXWY,PLAC,Raised,"-73.782312, 40.768027"
34-020 UNION ST,ACRU,NA,"-73.827553, 40.766323"
34-021 100 ST,FRPE,Raised,"-73.868098, 40.755219"
34-021 105 ST,ACPL,NA,"-73.863366, 40.755819"
34-021 33 ST,ACPL,Raised,"-73.925918, 40.758593"
34-021 80 ST,ACPL,Raised,"-73.886822, 40.753123"
34-021 99 ST,TICO,Raised,"-73.869116, 40.755089"
34-022 101 ST,ACPL,Raised,"-73.867079, 40.755323"
34-022 84 ST,ACPL,Raised,"-73.883093, 40.753475"
34-022 87 ST,QUPA,Raised,"-73.880306, 40.75377"
34-022 98 ST,PLAC,Raised,"-73.870017, 40.754941"
34-023 61 ST,QUPA,Raised,"-73.900702, 40.751627"
34-023 BROADWAY,QUPA,Raised,"-73.922811, 40.760762"
34-024 101 ST,ACPL,NA,"-73.867074, 40.755297"
34-024 107 ST,SOJA,NA,"-73.861506, 40.755606"
34-024 75 ST,PLAC,Raised,"-73.891454, 40.752556"
34-024 87 ST,ACPL,Raised,"-73.880299, 40.753731"
34-025 101 ST,UNKNOWN,NA,"-73.867074, 40.755297"
34-025 61 ST,ACPS,Raised,"-73.900711, 40.751605"
34-025 75 ST,PLAC,Raised,"-73.891454, 40.752556"
34-025 92 ST,PLAC,Raised,"-73.875649, 40.754217"
34-025 99 ST,GLTR,NA,"-73.869105, 40.755031"
34-025 99 ST,ACPL,NA,"-73.869105, 40.755031"
34-025 BROADWAY,ACSA2,Raised,"-73.922795, 40.760755"
34-027 57 ST,ACPL,Raised,"-73.904638, 40.751714"
34-028 CLEARVIEW EXWY,PLAC,Raised,"-73.782265, 40.767919"
34-029 106 ST,ACPL,NA,"-73.862387, 40.755455"
34-029 87 ST,ACPL,Raised,"-73.880285, 40.753654"
34-030 111 ST,PYCA,Raised,"-73.857545, 40.755932"
34-030 93 ST,PLAC,Raised,"-73.874699, 40.7542"
34-032 106 ST,ACPL,NA,"-73.862371, 40.755367"
34-032 107 ST,QURU,NA,"-73.861472, 40.75542"
34-032 25 ST,ACSA1,Raised,"1.0, 1.0"
34-032 93 ST,PLAC,Raised,"-73.874692, 40.75416"
34-033 24 ST,PLAC,Raised,"-73.932017, 40.761202"
34-034 85 ST,PLAC,Raised,"-73.882123, 40.753341"
34-034 93 ST,ACSA1,Raised,"-73.874685, 40.754123"
34-035 98 ST,PLAC,Raised,"-73.869984, 40.754756"
34-035 99 ST,TICO,NA,"-73.869079, 40.754887"
34-036 86 ST,PLAC,Raised,"-73.881185, 40.753401"
34-036 92 ST,ACRU,Raised,"-73.875607, 40.753987"
34-037 100 ST,TICO,Raised,"-73.86806, 40.755005"
34-037 107 ST,ACPL,Raised,"-73.861456, 40.75533"
34-037 24 ST,PLAC,Raised,"-73.932068, 40.761143"
34-038 25 ST,ACPS,Raised,"1.0, 1.0"
34-038 87 ST,PLAC,Raised,"-73.88025, 40.753463"
34-039 88 ST,PLAC,Raised,"-73.879319, 40.753557"
34-040 92 ST,PLAC,Raised,"-73.875593, 40.75391"
34-040 UNION ST,ULAM,NA,"-73.827721, 40.76597"
34-041 100 ST,TICO,Raised,"-73.86805, 40.754951"
34-041 100 ST,TICO,NA,"-73.86805, 40.754951"
34-041 24 ST,ACPL,Raised,"-73.93212, 40.761082"
34-041 84 ST,ACPL,Raised,"-73.88303, 40.753128"
34-042 65 ST,QUPA,Raised,"-73.89815, 40.751498"
34-042 93 ST,PLAC,Raised,"-73.874657, 40.753968"
34-043 92 ST,PLAC,Raised,"-73.875586, 40.75387"
34-043 ATLANTIC AV,QUPA,Raised,"1.0, 1.0"
34-044 93 ST,PLAC,Raised,"-73.87465, 40.75393"
34-045 106 ST,PLAC,Raised,"-73.862324, 40.755106"
34-045 24 ST,ACPL,Raised,"-73.932173, 40.761022"
34-045 92 ST,PLAC,Raised,"-73.875579, 40.753832"
34-046 65 ST,QUPA,Raised,"-73.898121, 40.751425"
34-046 87 ST,ACPL,Raised,"-73.880222, 40.753311"
34-046 88 ST,PLAC,Raised,"-73.879291, 40.753404"
34-046 93 ST,PLAC,Raised,"-73.874643, 40.753892"
34-047 88 ST,ACSA1,Raised,"-73.879291, 40.753404"
34-049 79 ST,ULAM,Raised,"-73.887652, 40.752484"
34-049 79 ST,ACPL,Raised,"-73.887652, 40.752484"
34-049 87 ST,ACPL,Raised,"-73.880215, 40.753271"
