address,species,sidewalk_condition,location
231-007 147 AV,QURU,Raised,"-73.749936, 40.657741"
231-007 56 AV,PLAC,Raised,"-73.749587, 40.756783"
231-007 GOLDMAN LA,ACPL,Raised,"1.0, 1.0"
231-010 LINDEN BLVD,TICO,Raised,"-73.730577, 40.691899"
231-011 126 AV,ACRU,Raised,"-73.734166, 40.684043"
231-011 147 AV,QURU,Raised,"-73.749904, 40.657739"
231-012 144 AV,QUPA,Raised,"-73.746931, 40.66237"
231-015 MENTONE AV,ACPL,Raised,"-73.74478, 40.666842"
231-017 128 AV,ACSA1,Raised,"-73.734411, 40.683368"
231-020 147 AV,QURU,Raised,"-73.749823, 40.657736"
231-024 121 AV,PLAC,Raised,"-73.733519, 40.685473"
231-024 125 AV,ACPL,Raised,"-73.733629, 40.68463"
231-029 MENTONE AV,ACSA1,Raised,"-73.744484, 40.666841"
231-040 128 AV,ACPL,Raised,"-73.734016, 40.683267"
2311 AV O,PLAC,Raised,"-73.95109, 40.613834"
2312 E 29 ST,PLAC,Raised,"-73.941977, 40.595526"
2313 BRONXWOOD AV,ACPL,Raised,"-73.861748, 40.859859"
2313 E 28 ST,ACPL,Raised,"-73.942906, 40.595425"
2314 BARNS AV,AC,Raised,"-73.863695, 40.85988"
2314 E 19 ST,ACPL,Raised,"-73.951691, 40.594412"
2314 E 26 ST,ACPL,Raised,"-73.944752, 40.595178"
2314 E 28 ST,PLAC,Raised,"-73.942898, 40.595382"
2314 E 72 ST,GLTR,Raised,"-73.90282, 40.616782"
2315 81 ST,ACPL,Raised,"-73.988305, 40.60321"
2315 AV O,ACPL,Raised,"-73.951053, 40.613838"
2315 BARNS AV,AC,Raised,"-73.863695, 40.85988"
2315 BRONXWOOD AV,ACPL,Raised,"-73.861747, 40.859891"
2315 E 28 ST,ACPL,Raised,"-73.942898, 40.595382"
2315 E 29 ST,PLAC,Raised,"-73.941969, 40.595483"
2315 MORGAN AV,ACPL,Raised,"-73.845477, 40.859894"
2315 PLUMB 2 ST,PLAC,Raised,"-73.931401, 40.596535"
