address,species,sidewalk_condition,location
471 ELVERTON AV,ACSA1,NA,"-74.156978, 40.561471"
471 LENOX RD,PLAC,Raised,"-73.942985, 40.654503"
471 OAKLAND AV,PYCA,Raised,"-74.110415, 40.630488"
471 W 246 ST,ACPL,Raised,"-73.906973, 40.893608"
471 W 246 ST,ACRU,Raised,"-73.906973, 40.893608"
4710 INDIAN RD,LITU,Raised,"1.0, 1.0"
4710 INDIAN RD,UNKNOWN,NA,"1.0, 1.0"
4710 INDIAN RD,AEHI,NA,"1.0, 1.0"
4711 Avenue K,PLAC,Raised,"-73.930413, 40.625659"
4711 INDIAN RD,LITU,Raised,"1.0, 1.0"
4711 INDIAN RD,AEHI,NA,"1.0, 1.0"
4711 INDIAN RD,ACPL,NA,"1.0, 1.0"
4711 ISELIN AV,QURU,Raised,"-73.906473, 40.896342"
4711 ISELIN AV,QURU,NA,"-73.906473, 40.896342"
4712 Avenue H,PLAC,Raised,"-73.931145, 40.632674"
4712 FOSTER AV,ACSA2,Raised,"-73.931885, 40.639624"
4713 Avenue H,PLAC,Raised,"-73.931145, 40.632674"
4715 MATILDA AV,ACPL,Raised,"-73.851944, 40.904532"
4716 Avenue H,PLAC,Raised,"-73.931107, 40.632676"
4716 BEVERLEY RD,ACSA1,Raised,"-73.932547, 40.646141"
4717 Avenue H,PLAC,Raised,"-73.931107, 40.632676"
4718 Avenue H,PLAC,Raised,"-73.931087, 40.632677"
4719 Avenue H,PLAC,Raised,"-73.931087, 40.632677"
4719 MATILDA AV,ACPL,Raised,"-73.85189, 40.904606"
472 10 ST,PLAC,Raised,"-73.983968, 40.667209"
472 2 AV,FRPE,NA,"-73.979226, 40.740188"
472 45 ST,FRPE,Raised,"-74.00802, 40.648277"
472 DECATUR AV,PLAC,Raised,"-74.145181, 40.609017"
472 E 163 ST,SOJA,Raised,"-73.91127, 40.824855"
472 E 96 ST,ACPL,Raised,"-73.916212, 40.656382"
472 FLINT ST,LIST,Raised,"-74.122561, 40.561521"
4720 Avenue O,QURU,Raised,"-73.929184, 40.616477"
4720 FOSTER AV,PLAC,Raised,"-73.931808, 40.639629"
4720 GROSVENOR AV,UNKNOWN,NA,"-73.905646, 40.895946"
4720 GROSVENOR AV,QURU,NA,"-73.905646, 40.895946"
4720 GROSVENOR AV,QURU,Raised,"-73.905646, 40.895946"
4721 AV O,QUPA,Raised,"-73.929184, 40.616477"
4723 Avenue H,ACPL,Raised,"-73.93105, 40.632679"
4723 Avenue J,ACSA1,Raised,"-73.930548, 40.628003"
