address,species,sidewalk_condition,location
63-032 BOOTH ST,QUPA,NA,"-73.86132, 40.72795"
63-033 137 ST,ACSA1,Raised,"-73.829285, 40.739668"
63-033 98 PL,TICO,NA,"-73.858055, 40.731893"
63-033 98 PL,ULAM,NA,"-73.858055, 40.731893"
63-033 98 PL,UNKNOWN,NA,"-73.858055, 40.731893"
63-033 98 PL,ACPL,NA,"-73.858055, 40.731893"
63-033 WETHEROLE ST,QURU,NA,"-73.86184, 40.72735"
63-034 BOOTH ST,ACSA2,NA,"-73.861448, 40.727997"
63-034 WETHEROLE ST,QUPA,Raised,"-73.86187, 40.727362"
63-036 79 ST,QUPA,Raised,"-73.87602, 40.719615"
63-036 98 PL,ACPL,NA,"-73.857987, 40.731762"
63-036 98 PL,UNKNOWN,NA,"-73.857987, 40.731762"
63-036 WETHEROLE ST,ACSA2,NA,"-73.862007, 40.727412"
63-037 WETHEROLE ST,PLAC,NA,"-73.862078, 40.727438"
63-038 75 PL,ACRU,Raised,"-73.880452, 40.7183"
63-038 83 ST,PLAC,Raised,"-73.872375, 40.722027"
63-038 99 ST,ACPL,NA,"-73.856796, 40.732013"
63-040 72 ST,ACPL,Raised,"-73.8833, 40.716724"
63-040 WETHEROLE ST,QUPA,NA,"-73.862278, 40.727511"
63-041 72 ST,PLAC,Raised,"-73.883342, 40.717135"
63-041 BOOTH ST,ACSA2,NA,"-73.861725, 40.728098"
63-044 79 ST,QUPA,Raised,"-73.875959, 40.719539"
63-044 99 ST,ACPL,NA,"-73.856714, 40.731852"
63-045 WETHEROLE ST,QUPA,NA,"-73.862559, 40.727613"
63-045 WETHEROLE ST,ACSA2,NA,"-73.862559, 40.727613"
63-048 99 ST,ACPL,NA,"-73.856659, 40.731744"
63-048 BOOTH ST,QUPA,NA,"-73.862337, 40.728322"
63-050 99 ST,ACPL,NA,"-73.856631, 40.73169"
63-050 BOOTH ST,QUPA,NA,"-73.862466, 40.728368"
63-050 WETHEROLE ST,QUPA,NA,"-73.862959, 40.72776"
63-051 72 ST,ACPL,Raised,"-73.883323, 40.716948"
63-051 77 ST,ACSA1,Raised,"-73.878541, 40.71865"
63-051 BOOTH ST,ACSA2,NA,"-73.862166, 40.728259"
63-052 252 ST,ACPL,Raised,"-73.725804, 40.755229"
63-052 75 PL,ACPL,Raised,"-73.880249, 40.718047"
63-054 60 PL,FRPE,Raised,"-73.902486, 40.710125"
63-058 77 PL,ACPS,Raised,"-73.877582, 40.71882"
63-060 77 PL,ACPS,Raised,"-73.877561, 40.718794"
63-060 98 ST,SOJA,NA,"-73.85878, 40.730808"
63-060 98 ST,UNKNOWN,NA,"-73.85878, 40.730808"
63-061 102 ST,PLAC,Raised,"-73.853832, 40.73228"
63-061 102 ST,PLAC,NA,"-73.853832, 40.73228"
63-061 62 RD,PLAC,NA,"-73.898291, 40.714388"
63-061 99 ST,PLAC,NA,"-73.856523, 40.731479"
63-061 99 ST,ACPL,NA,"-73.856523, 40.731479"
63-061 YELLOWSTONE BLVD,ACPL,NA,"-73.852089, 40.732804"
63-062 BEACH CHANNEL DR,ACSA1,Raised,"-73.792915, 40.593041"
63-067 MAURICE AV,ACPS,Raised,"1.0, 1.0"
63-068 78 ST,ACPL,NA,"-73.876624, 40.719"
